"","ID","X","NUTSID","iso_week","iso_yr","mean_tmpmean","mean_tmpwgtmean","mean_tmplogwgtmean","mean_tmp65plsmean","geo_code","geo_lab","year","TIME_PERIOD","death_count_tot","death_pop_an","stn_death","crude_death","min_tmpavg","min_tmpwgtavg","min_tmplogwgtavg","min_tmp65plsavg","max_tmpavg","max_tmpwgtavg","max_tmplogwgtavg","max_tmp65plsavg"
"7264","2014-W24-FRJ11",7264,"FRJ11",24,2014,22.3187806265695,23.7208726065499,21.6383048466274,23.6724041530064,"FRJ11","Aude",2014,"2014-W24",72,365478,13.9218202662731,19.7002281943099,16.8687701906477,18.1478163855416,16.2153302601406,18.0943005425589,27.7722023555211,29.2810074942452,27.0713985988072,29.2345237731934
"7265","2014-W24-FRJ12",7265,"FRJ12",24,2014,24.5462973458426,25.3409355708531,23.7269578661237,25.3355211530413,"FRJ12","Gard",2014,"2014-W24",123,736029,13.6347119989584,16.7112980602666,16.9366867882865,17.7883520126343,16.1843670436314,17.7722578048706,32.1409511566162,32.872962134225,31.2578710828509,32.877284186227
"7266","2014-W24-FRJ13",7266,"FRJ13",24,2014,23.9008028847831,24.9021704537528,23.0723236628941,24.8720147269113,"FRJ13","Hérault",2014,"2014-W24",194,1107398,15.3000694958916,17.5185434685632,17.1561077662877,18.3055592945644,16.3503189086914,18.179954120091,30.6347759791783,31.5226742880685,29.7693939208984,31.5878012520926
"7267","2014-W24-FRJ14",7267,"FRJ14",24,2014,18.9846429824829,19.2558234078544,18.8953004564558,19.2568558284214,"FRJ14","Lozère",2014,"2014-W24",15,76360,13.7381627170578,19.6437925615506,12.735552242824,12.7852140154157,12.7168611798968,12.7854420798166,25.2346172332764,25.7205993107387,25.080192565918,25.7224963051932
"7268","2014-W24-FRJ15",7268,"FRJ15",24,2014,20.2164118630545,24.3785108838762,18.0166828972953,24.4122753143311,"FRJ15","Pyrénées-Orientales",2014,"2014-W24",112,466327,17.829654768176,24.0174812953142,14.8646714346749,19.0075156348092,12.7331978934152,18.9839767728533,25.7802391052246,29.7805573599679,23.612279347011,29.8821634565081
"7269","2014-W24-FRJ21",7269,"FRJ21",24,2014,17.0995084217617,19.4838537488665,15.7848269598825,19.4997290202549,"FRJ21","Ariège",2014,"2014-W24",26,152574,11.4260016029258,17.0409112955025,12.3813239506313,14.4671348844256,11.264518737793,14.4799526759557,22.1117512839181,24.7502392360142,20.616724559239,24.7686429704938
"7270","2014-W24-FRJ22",7270,"FRJ22",24,2014,20.8921022415161,21.1983133043562,20.7645384924752,21.197796685355,"FRJ22","Aveyron",2014,"2014-W24",61,278644,13.823137132832,21.891732820373,14.3008605412075,14.549669946943,14.1817458016532,14.5488353456769,27.4126856667655,27.7756355830601,27.2798205784389,27.7754568372454
"7271","2014-W24-FRJ23",7271,"FRJ23",24,2014,21.1732384817941,22.6541791643415,19.4049659456526,22.6561777932303,"FRJ23","Haute-Garonne",2014,"2014-W24",176,1317668,14.0654594738384,13.3569305773533,15.8470191955566,17.101624080113,14.3717863900321,17.1033218928746,26.5691037859236,28.2523839133127,24.5697046007429,28.2545512063163
"7272","2014-W24-FRJ24",7272,"FRJ24",24,2014,21.9230338505336,21.9586108071463,21.9130341666085,21.9585571289063,"FRJ24","Gers",2014,"2014-W24",38,190625,11.6662660528334,19.9344262295082,16.6477216993059,16.7067778451102,16.6330353873117,16.7066044126238,27.2801587241036,27.2960136958531,27.2739887237549,27.2961417606899
"7273","2014-W24-FRJ25",7273,"FRJ25",24,2014,21.9733854021345,22.1052199772426,21.9327319008964,22.1016919272287,"FRJ25","Lot",2014,"2014-W24",46,173648,16.5169650403906,26.4903713259007,15.6724225452968,15.7335835865566,15.6520425251552,15.730078288487,28.2743759155273,28.4610110691615,28.2186519077846,28.4575525011335
"7274","2014-W24-FRJ26",7274,"FRJ26",24,2014,16.360476902553,19.0783639635359,14.6789503097534,19.0867483956473,"FRJ26","Hautes-Pyrénées",2014,"2014-W24",51,228950,14.1185008129115,22.2756060275169,11.7647654669626,14.124457359314,10.3276547023228,14.1319637298584,20.9501667022705,24.011965070452,19.0208849225725,24.0213312421526
"7275","2014-W24-FRJ27",7275,"FRJ27",24,2014,21.7769388471331,22.3686806815011,21.41869027274,22.367397580828,"FRJ27","Tarn",2014,"2014-W24",84,384474,14.9439389076817,21.8480313363192,15.9572420120239,16.3783228737967,15.707578931536,16.3775404521398,27.5759247371129,28.3599311283656,27.0953535352434,28.3580796378
"7276","2014-W24-FRJ28",7276,"FRJ28",24,2014,22.6663507734026,22.9660140446254,22.5200762067522,22.9658742632185,"FRJ28","Tarn-et-Garonne",2014,"2014-W24",45,252578,13.847697780244,17.8162785357395,16.6841809409005,17.0580427987235,16.5023862293788,17.0578054700579,28.6017238071987,28.8496804918562,28.4807973589216,28.8497052873884
"7277","2014-W24-FRK11",7277,"FRK11",24,2014,21.3013452802386,21.3816465650286,21.2814268384661,21.3812307630267,"FRK11","Allier",2014,"2014-W24",74,343062,14.1685749483522,21.5704449924503,14.3496800831386,14.3372898101807,14.3500257219587,14.3365282331194,28.221061706543,28.3912029266357,28.1841806684222,28.3910852159772
"7278","2014-W24-FRK12",7278,"FRK12",24,2014,18.6263584409441,19.1814606530326,18.4112089702061,19.1754634039743,"FRK12","Cantal",2014,"2014-W24",33,146618,15.4623727099323,22.5074683872376,12.0794564655849,12.6771247046334,11.8777254649571,12.670298576355,25.1836605072022,25.698677607945,24.9563407897949,25.6936362130301
"7279","2014-W24-FRK13",7279,"FRK13",24,2014,19.0679186412266,19.9914276940482,18.7313639777047,19.9713360922677,"FRK13","Haute-Loire",2014,"2014-W24",39,226565,13.5186042636037,17.213603160241,12.0449691499983,13.1101313999721,11.6648176738194,13.0688912527902,26.0678258623396,26.8380058833531,25.7810475485665,26.8387404850551
"7280","2014-W24-FRK14",7280,"FRK14",24,2014,19.341984476362,20.742525781904,18.7678162711007,20.7437652860369,"FRK14","Puy-de-Dôme",2014,"2014-W24",123,644216,16.1225442697381,19.0929750270096,12.6972652162824,13.8983338219779,12.2457594190325,13.8990635190691,26.0016773768834,27.5607577732631,25.3163972582136,27.562493460519
"7281","2014-W24-FRK21",7281,"FRK21",24,2014,21.6586726052421,22.2722206115723,21.1663818359375,22.3121258871896,"FRK21","Ain",2014,"2014-W24",63,626127,10.0696152676435,10.0618564604306,14.8268142427717,15.5323242459978,14.3316316604614,15.5608400617327,28.5787527901786,29.1222381591797,28.092722756522,29.1743343898228
"7282","2014-W24-FRK22",7282,"FRK22",24,2014,22.5007125309535,23.7558329445975,21.7659952981131,23.7425466264997,"FRK22","Ardèche",2014,"2014-W24",61,322381,14.3622708142131,18.9217106467193,16.0911632265363,16.9294851848057,15.6327021462577,16.9164270673479,28.9574176243373,30.611814226423,27.9633393968855,30.5986567905971
"7283","2014-W24-FRK23",7283,"FRK23",24,2014,21.5572272709438,23.658126286098,20.3778728757586,23.6602486201695,"FRK23","Drôme",2014,"2014-W24",79,499159,13.5843890903309,15.8266203754715,14.5583912985665,16.6860629490443,13.3126005445208,16.6882129396711,28.5562580653599,30.636665889195,27.4438784463065,30.6386105673654
"7284","2014-W24-FRK24",7284,"FRK24",24,2014,19.3270023890904,21.3156957626343,16.5717736652919,21.3130984987531,"FRK24","Isère",2014,"2014-W24",162,1243597,13.3634723661796,13.0267281120813,13.1092988422939,14.7159152712141,10.8111527306693,14.7140072413853,25.609733581543,28.0236366816929,22.3763841901507,28.0201862880162
"7285","2014-W24-FRK25",7285,"FRK25",24,2014,21.4226442064558,21.7647735050747,20.9261274337769,21.7561571938651,"FRK25","Loire",2014,"2014-W24",139,757305,14.6183712505578,18.3545599197153,14.6224248068673,15.0807334354946,14.2436147417341,15.0748513085502,28.2164887019566,28.425144468035,27.6319037846156,28.4140804835728
"7286","2014-W24-FRK26",7286,"FRK26",24,2014,22.6748632703508,23.8969977242606,20.0325029918126,23.8912620544434,"FRK26","Rhône",2014,"2014-W24",236,1801885,13.4196268640567,13.0973952277754,15.9779627663749,17.3770310538156,13.1353450502668,17.3693351745606,29.3414639064244,30.4909768785749,26.6825032915388,30.4868264879499
"7287","2014-W24-FRK27",7287,"FRK27",24,2014,14.9999329703195,19.1335408346993,13.2614420482091,19.0974723270961,"FRK27","Savoie",2014,"2014-W24",69,426924,14.6364269212038,16.1621272170222,9.77439791815621,12.9875826154436,8.40498004640851,12.9546297618321,20.2606875555856,25.2528394971575,18.2054677690778,25.2085162571498
"7288","2014-W24-FRK28",7288,"FRK28",24,2014,18.0243710109166,NA,NA,19.80381161826,"FRK28","Haute-Savoie",2014,"2014-W24",108,783127,15.1797323948431,13.7908666155043,12.4441635949271,NA,NA,13.7858781814575,23.6544870649065,NA,NA,25.8622319357736
"7289","2014-W24-FRL01",7289,"FRL01",24,2014,18.4953564235142,20.8478897639683,17.8094709941319,20.8574057987758,"FRL01","Alpes-de-Haute-Provence",2014,"2014-W24",31,161588,13.4162131853945,19.1845929153155,11.1582829611642,12.7403014046805,10.6886310577393,12.746758052281,25.8973791939872,28.9245063236781,25.0267423902239,28.9363253457206
"7290","2014-W24-FRL02",7290,"FRL02",24,2014,15.1040311540876,17.4225997924805,14.3960197993687,17.4392234257289,"FRL02","Hautes-Alpes",2014,"2014-W24",19,139883,10.3085691104405,13.5827798946262,8.63962146214077,10.1878990445818,8.21332802091326,10.1988575799125,21.8209990092686,24.7393550872803,20.8858810152326,24.7598628997803
"7291","2014-W24-FRL03",7291,"FRL03",24,2014,20.1048342841012,24.5039871760777,18.6984432765416,24.4363367898124,"FRL03","Alpes-Maritimes",2014,"2014-W24",185,1083312,11.8445258083499,17.0772593675691,14.8033283778599,19.5585400717599,13.3387776783534,19.5009871891567,25.6040616716657,29.4303646087646,24.3369315011161,29.3568431309291
"7292","2014-W24-FRL04",7292,"FRL04",24,2014,24.6982370104109,24.5339513506208,24.7591451917376,24.4566546848842,"FRL04","Bouches-du-Rhône",2014,"2014-W24",328,2006069,14.6700574102777,16.3503847574535,17.4544023786272,17.8947005953108,17.0807798930577,17.7869532448905,31.9693584442139,31.1900553022112,32.4872804369245,31.1490639277867
"7293","2014-W24-FRL05",7293,"FRL05",24,2014,23.0761626107352,23.5647800990514,22.6336768014091,23.5477600097656,"FRL05","Var",2014,"2014-W24",191,1038212,13.0788449275452,18.3970133267579,15.9520075661795,16.7732703345163,15.5194896970476,16.7209401811872,30.2511743818011,30.3861386435372,29.8079651423863,30.4091712406703
"7294","2014-W24-FRL06",7294,"FRL06",24,2014,23.8036913190569,24.9745995657785,22.5700073242187,24.9703178405762,"FRL06","Vaucluse",2014,"2014-W24",97,554374,15.4324847070538,17.4972130727632,15.9798281533377,16.9824085235596,14.8280657359532,16.9710125241961,31.512969153268,32.8743651253837,30.1733959742955,32.8759547642299
"7295","2014-W24-FRM01",7295,"FRM01",24,2014,22.782394681658,23.7861379895891,22.5644403185163,23.6058058057513,"FRM01","Corse-du-Sud",2014,"2014-W24",29,151652,15.7809698633109,19.1227283517527,17.2696766172137,18.2949630192348,17.0951694761004,18.0240394047329,28.4377016339983,29.2389572688512,28.2235548836844,29.17004939488
"7296","2014-W24-FRM02",7296,"FRM02",24,2014,21.9476225716727,23.0779119219099,21.5908094133649,22.9700884137835,"FRM02","Haute-Corse",2014,"2014-W24",24,172560,11.1280535967292,13.9082058414465,16.9587319237845,17.4623982565743,16.6709894452776,17.4468221664429,27.3228678022112,28.772015435355,27.0028375898089,28.5901077815465
"7297","2014-W25-FR101",7297,"FR101",25,2014,17.3258421761649,17.3374494825091,17.3351368222918,17.3375504357474,"FR101","Paris",2014,"2014-W25",306,2220445,14.550749328472,13.7810213718421,12.3162957600185,12.3346251079014,12.3310782568795,12.334781238011,22.364204951695,22.3723795754569,22.3709692273821,22.3724536895752
"7298","2014-W25-FR102",7298,"FR102",25,2014,16.7073918751308,16.5683101926531,16.807115146092,16.5711007799421,"FR102","Seine-et-Marne",2014,"2014-W25",123,1377846,11.4138088511362,8.92697732547759,10.5814608165196,10.8961015428816,10.4461404936654,10.8935324805124,22.8993750980922,22.460918698992,23.1570004054478,22.4667339324951
"7299","2014-W25-FR103",7299,"FR103",25,2014,16.2588697160993,16.4394061224801,15.865204674857,16.4384940011161,"FR103","Yvelines",2014,"2014-W25",140,1421670,11.1289967022351,9.84757362819782,10.3641672134399,10.7614604404994,9.34228229522706,10.7587505068098,22.1575777871268,22.1099101475307,22.4013957977295,22.1108681815011
"7300","2014-W25-FR104",7300,"FR104",25,2014,17.0211696624756,17.2955649239676,15.8080632346017,17.293940952846,"FR104","Essonne",2014,"2014-W25",143,1268228,13.5832998863888,11.2755750543278,11.5452852249146,12.2247661863055,8.60524123055593,12.2212384087699,22.5013912745884,22.4043461935861,22.974785396031,22.4044478280204
"7301","2014-W25-FR105",7301,"FR105",25,2014,16.9287695203509,16.9527646473476,16.9381449563163,16.9528166907174,"FR105","Hauts-de-Seine",2014,"2014-W25",133,1597770,9.38612455095812,8.32410171676774,11.6151030404227,11.6364648001534,11.6204231807164,11.6368124825614,22.0914628165109,22.1102232251848,22.0999652317592,22.1101973397391
"7302","2014-W25-FR106",7302,"FR106",25,2014,16.7987448828561,16.9197541645595,16.8715611866542,16.9192233766828,"FR106","Seine-Saint-Denis",2014,"2014-W25",134,1571028,12.1713146665167,8.52944696084347,11.7471453802926,11.8511739458357,11.8210048675537,11.8507383891514,21.9579756600516,22.0480207715716,22.0197590419224,22.0475561959403
"7303","2014-W25-FR107",7303,"FR107",25,2014,17.1468635286604,17.2452516555786,17.1894351414272,17.2449557440621,"FR107","Val-de-Marne",2014,"2014-W25",163,1365039,13.4181787781316,11.9410507685128,12.212744304112,12.3323672158377,12.2687218529838,12.3320646286011,22.3379415784563,22.3561622074672,22.3425737108503,22.3559968130929
"7304","2014-W25-FR108",7304,"FR108",25,2014,16.2954999378749,16.6962081364223,22.0775874001639,16.6949075971331,"FR108","Val-d'Oise",2014,"2014-W25",114,1205539,12.3965369511624,9.45635105956755,10.7578757149833,11.2845755985805,18.2162784848894,11.2839591162545,21.8495055607387,22.0757326398577,25.8680973052979,22.0747078486851
"7305","2014-W25-FRB01",7305,"FRB01",25,2014,18.2514446803502,18.5329132080078,18.197932107108,18.5310094015939,"FRB01","Cher",2014,"2014-W25",44,310270,10.9820966549765,14.1811970219486,11.2163204465594,11.6971731185913,11.1466997691563,11.6919273648943,25.3138765607561,25.3655757904053,25.2776903424944,25.3673234667097
"7306","2014-W25-FRB02",7306,"FRB02",25,2014,16.1922916684832,16.170125416347,16.2114907673427,16.170597757612,"FRB02","Eure-et-Loir",2014,"2014-W25",55,433762,11.1291669082832,12.6797644791383,9.98511763981411,9.95974758693152,9.99693529946463,9.960022517613,22.3994802747454,22.3762435913086,22.4272414616176,22.3762237003871
"7307","2014-W25-FRB03",7307,"FRB03",25,2014,18.2449051993234,18.2470639092582,18.2633506229946,18.2456026077271,"FRB03","Indre",2014,"2014-W25",57,226175,15.8836532983546,25.2017243285067,11.1909893580845,11.0705943788801,11.2386204855783,11.0693150929042,25.2911240713937,25.4153120858329,25.2807974134173,25.4138398851667
"7308","2014-W25-FRB04",7308,"FRB04",25,2014,17.8393426622663,17.9255778448922,17.8207255772182,17.9259559086391,"FRB04","Indre-et-Loire",2014,"2014-W25",106,603924,14.7834552294785,17.5518773885456,11.3981193814959,11.5456371307373,11.3704339436122,11.5461420331682,24.3071850367955,24.3430159432548,24.29766028268,24.3434238433838
"7309","2014-W25-FRB05",7309,"FRB05",25,2014,17.3115275246756,17.3317678996495,17.321565083095,17.3315946034023,"FRB05","Loir-et-Cher",2014,"2014-W25",58,333567,13.2825695327306,17.3878111443878,10.9705164773124,11.0022850036621,10.9648310797555,11.0021474020822,23.6449069976807,23.6451748439244,23.6793321881975,23.6451154436384
"7310","2014-W25-FRB06",7310,"FRB06",25,2014,16.9660926546369,16.8419797079904,16.9820628847395,16.8418575014387,"FRB06","Loiret",2014,"2014-W25",117,669737,15.386889369361,17.4695440150387,10.5532629830497,10.4647196360997,10.5559064320156,10.4641094207764,23.4380670275007,23.2630525316511,23.4745535169329,23.2638209206717
"7311","2014-W25-FRC11",7311,"FRC11",25,2014,18.0170721326556,19.0076133183071,17.7345185961042,19.0073182242257,"FRC11","Côte-d’Or",2014,"2014-W25",85,531380,13.5245704244708,15.9960856637435,10.5827896935599,11.7916536331177,10.2188084466117,11.7914533615112,25.4053412846157,26.198805127825,25.1988686152867,26.198420388358
"7312","2014-W25-FRC12",7312,"FRC12",25,2014,17.9884831564767,18.0569994790213,17.9887703486851,18.0576790400914,"FRC12","Nièvre",2014,"2014-W25",50,213569,15.3675784029153,23.411637456747,10.6208863939558,10.4889963694981,10.6466274261475,10.4894985471453,25.384220123291,25.6520647321429,25.3588267735072,25.6527404785156
"7313","2014-W25-FRC13",7313,"FRC13",25,2014,18.8384238651821,19.0984717777797,18.745087487357,19.0962677001953,"FRC13","Saône-et-Loire",2014,"2014-W25",100,555788,13.0248806470294,17.9924719497362,11.4263493674142,11.7874753134591,11.2850604738508,11.7811226163592,26.2099266052246,26.3907116481236,26.1600709642683,26.3926762172154
"7314","2014-W25-FRC14",7314,"FRC14",25,2014,17.4718001229422,17.5123517172677,17.4750695909773,17.5133822304862,"FRC14","Yonne",2014,"2014-W25",66,341814,14.3489837014411,19.3087468623286,10.6132638113839,10.7414443152291,10.5771938051496,10.7407815115792,24.324144090925,24.2954414912632,24.3628651755197,24.2983981541225
"7315","2014-W25-FRC21",7315,"FRC21",25,2014,16.1420756748744,17.0851301465716,15.7889419283186,17.1345337459019,"FRC21","Doubs",2014,"2014-W25",85,534710,15.4262347919049,15.8964672439266,9.30735942295618,10.2670965194702,8.93846954618181,10.3015815189906,23.0120977674212,23.9261924198696,22.6775929587228,23.9910722460065
"7316","2014-W25-FRC22",7316,"FRC22",25,2014,16.7393742970058,17.1663218906947,16.5041570663452,17.2277477809361,"FRC22","Jura",2014,"2014-W25",35,260681,10.597284107578,13.426371695674,9.68847002301897,10.1714647156852,9.43322522299631,10.2227005958557,23.7659364427839,24.1544445582799,23.5465444837298,24.2262287139893
"7317","2014-W25-FRC23",7317,"FRC23",25,2014,18.0540613446917,17.9884787968227,18.0917096819196,17.9898978642055,"FRC23","Haute-Saône",2014,"2014-W25",26,238347,9.61650310317076,10.908465388698,10.5789722715105,10.6615818568638,10.5882268633161,10.6619606018066,25.5079013279506,25.3079575129918,25.5713176727295,25.3102929251535
"7318","2014-W25-FRC24",7318,"FRC24",25,2014,17.6794338226319,17.8751237051828,17.3793269566127,17.8793217795236,"FRC24","Territoire de Belfort",2014,"2014-W25",27,144334,17.7143563871183,18.7066110549143,11.3236949103219,11.3137640271868,11.2797418321882,11.3112026623317,24.092306137085,24.4679952348982,23.5545834132603,24.4773011888777
"7319","2014-W25-FRD11",7319,"FRD11",25,2014,15.6071207863944,15.4982269832066,15.6408432551793,15.4903452736991,"FRD11","Calvados",2014,"2014-W25",107,691670,13.2948579596232,15.4698049647954,10.6045686176845,10.8339440482003,10.5190279824393,10.8191952024187,20.5572242736816,20.1164049421038,20.7072824750628,20.1201820373535
"7320","2014-W25-FRD12",7320,"FRD12",25,2014,16.174065726144,16.0091347013201,16.2163930620466,16.1030891963414,"FRD12","Manche",2014,"2014-W25",98,499958,14.501959623836,19.6016465383092,11.3633431025914,11.3855511801583,11.371871812003,11.3631884711129,20.9723638807024,20.611846106393,21.0569605146136,20.8196610042027
"7321","2014-W25-FRD13",7321,"FRD13",25,2014,15.8582624707903,15.8699869428362,15.8538912364415,15.8678531646729,"FRD13","Orne",2014,"2014-W25",58,287750,13.9727679427501,20.1563857515204,10.1847468784877,10.1810964856829,10.180180140904,10.1795116152082,21.4892970493862,21.5206783839634,21.4857294900077,21.517616544451
"7322","2014-W25-FRD21",7322,"FRD21",25,2014,15.5279252188546,15.7253313064575,15.4351727621896,15.718790599278,"FRD21","Eure",2014,"2014-W25",97,598347,16.6478814495517,16.2113288777248,9.67571210861207,9.92366368430001,9.55774961199079,9.91567529950823,21.3353846413748,21.4827701023647,21.269550051008,21.4779491424561
"7323","2014-W25-FRD22",7323,"FRD22",25,2014,15.2765169143677,15.5695209503174,15.1301018851144,15.5836958203997,"FRD22","Seine-Maritime",2014,"2014-W25",234,1257920,17.9414333867729,18.6021368608497,10.5781296321324,10.6747519629342,10.5109795161656,10.6339693069458,20.0128160204206,20.4896531786237,19.7985553741455,20.563880102975
"7324","2014-W25-FRE11",7324,"FRE11",25,2014,15.1845748083932,15.3806317193168,14.7111594336373,15.3696189607893,"FRE11","Nord",2014,"2014-W25",410,2603472,17.4686509075416,15.7482008640769,10.0876135144915,10.4931215558733,9.2351063319615,10.4121234076364,20.2098802839007,20.2067467825753,20.1106853485108,20.2622288295201
"7325","2014-W25-FRE12",7325,"FRE12",25,2014,14.9669506890433,15.1130131312779,14.839523587908,15.1012645448957,"FRE12","Pas-de-Calais",2014,"2014-W25",212,1472589,14.6254074214006,14.3964133916524,10.1177597045898,10.1853355680193,10.0044084957668,10.1204840115138,19.8064853123256,19.96871812003,19.7100391387939,20.0054661887033
"7326","2014-W25-FRE21",7326,"FRE21",25,2014,15.4614767347063,15.4043382917132,15.4785224369594,15.4074593952724,"FRE21","Aisne",2014,"2014-W25",106,539783,18.013360016598,19.6375210038108,9.81310156413487,9.77738952636719,9.82717445918492,9.77913815634591,21.1803204672677,21.0995674133301,21.203723362514,21.1043352399554
"7327","2014-W25-FRE22",7327,"FRE22",25,2014,15.2886712210519,15.504969051906,15.167694909232,15.4958741324289,"FRE22","Oise",2014,"2014-W25",97,818680,13.6110115139287,11.8483412322275,9.64687074933732,9.89429957526071,9.50945745195661,9.88352612086705,20.9620791843959,21.1377389090402,20.8634101322719,21.1292596544538
"7328","2014-W25-FRE23",7328,"FRE23",25,2014,14.8354539871216,14.890025138855,14.8202274867467,14.8897593361991,"FRE23","Somme",2014,"2014-W25",100,571632,16.6856819478512,17.4937722170907,9.43776791436332,9.42858021599906,9.41904238292149,9.42230653762818,20.2707129887172,20.3828759874616,20.2591765267508,20.3886506216866
"7329","2014-W25-FRF11",7329,"FRF11",25,2014,17.8424748011998,18.6415980202811,17.1937945229667,18.5993341718401,"FRF11","Bas-Rhin",2014,"2014-W25",160,1112815,14.6545738389552,14.3779514115104,11.3415472848075,12.1971949168614,10.7232656478882,12.1566450936454,24.1903730119978,24.9457852499825,23.5350772312709,24.9115006583077
"7330","2014-W25-FRF12",7330,"FRF12",25,2014,17.7415798732213,18.3025414603097,17.1613028390067,18.3167612893241,"FRF12","Haut-Rhin",2014,"2014-W25",104,760134,13.5437552516225,13.6817982092631,11.4111837659563,11.8719541004726,10.9818796430315,11.9403370448521,23.9802515847342,24.6462375095912,23.2471509660993,24.6245978219169
"7331","2014-W25-FRF21",7331,"FRF21",25,2014,15.7065217154367,15.4960745402745,15.763886315482,15.5257625579834,"FRF21","Ardennes",2014,"2014-W25",44,279715,14.6300565315411,15.7302969093542,9.70885685511998,9.60161045619418,9.7330733026777,9.62987613677979,21.7283216203962,21.3867291041783,21.8270808628627,21.4317190987723
"7332","2014-W25-FRF22",7332,"FRF22",25,2014,17.1667071751186,17.2004582541329,17.157687323434,17.2004073006766,"FRF22","Aube",2014,"2014-W25",37,308094,9.9317603282059,12.0093218303505,10.2429988043649,10.2239280428205,10.2430007117135,10.2250036512102,24.0800239018031,24.185275214059,24.0593711308071,24.1841983795166
"7333","2014-W25-FRF23",7333,"FRF23",25,2014,16.4842254093715,16.390344619751,16.4857980183193,16.3882500784738,"FRF23","Marne",2014,"2014-W25",96,570817,16.4199057317479,16.8179994639263,10.0121677943638,9.94864668164936,9.98068972996304,9.94655629566738,22.9135802132743,22.7295643942697,22.9491936819894,22.7272584097726
"7334","2014-W25-FRF24",7334,"FRF24",25,2014,16.7017502103533,16.879467691694,16.6514557429722,16.8778961726597,"FRF24","Haute-Marne",2014,"2014-W25",23,180673,9.39032585698098,12.7301810453139,8.95551545279367,9.24410111563547,8.87128959383283,9.24031829833984,24.4217259543283,24.5059525626046,24.4022034236363,24.5065640040806
"7335","2014-W25-FRF31",7335,"FRF31",25,2014,16.4711858204433,16.7588961465018,16.3553515842983,16.7969557898385,"FRF31","Meurthe-et-Moselle",2014,"2014-W25",110,732153,14.288428153746,15.0241821040138,9.5118247440883,10.1439190592085,9.2527369090489,10.1714218684605,23.4184000832694,23.3802086966378,23.4479770660401,23.4299577985491
"7336","2014-W25-FRF32",7336,"FRF32",25,2014,16.1593656539917,16.180331502642,16.1513846261161,16.1834944316319,"FRF32","Meuse",2014,"2014-W25",28,191530,12.3266039971961,14.6191197201483,9.28271879468646,9.30945716585432,9.28275905336653,9.30889586039952,23.0687029702323,23.0863037109375,23.0555302756173,23.0936769757952
"7337","2014-W25-FRF33",7337,"FRF33",25,2014,16.4891591753278,16.7624707903181,16.2930247443063,16.7417188371931,"FRF33","Moselle",2014,"2014-W25",147,1045154,13.9866414024022,14.0649129219235,9.57902159009662,10.0224518094744,9.22476468767438,9.9772321156093,23.2864344460623,23.3492706843785,23.2761881692069,23.3644327436175
"7338","2014-W25-FRF34",7338,"FRF34",25,2014,16.2406879152571,16.1186768668039,16.3001715796335,16.1210655484881,"FRF34","Vosges",2014,"2014-W25",53,373560,11.2285108967079,14.1878145411714,9.11019468307496,9.02135215486799,9.13421072278704,9.02139622824533,23.4008620125907,23.2494130815778,23.4903030395508,23.2542550223214
"7339","2014-W25-FRG01",7339,"FRG01",25,2014,18.4331062861851,18.6502813611712,18.2436071123396,18.6363462720598,"FRG01","Loire-Atlantique",2014,"2014-W25",199,1346592,14.4576259295264,14.7780470996412,11.9038091387068,12.145169530596,11.7022568838937,12.1142350605556,24.9682382856097,25.183963230678,24.7982300349644,25.1889980861119
"7340","2014-W25-FRG02",7340,"FRG02",25,2014,17.905394417899,17.9242307118007,17.8804881232125,17.9244335719517,"FRG02","Maine-et-Loire",2014,"2014-W25",120,805888,13.5645003634197,14.8904066073698,11.5557599748884,11.5697323935373,11.5365221840995,11.5699604579381,24.3035212925502,24.3221784319196,24.2756663731166,24.3222299303327
"7341","2014-W25-FRG03",7341,"FRG03",25,2014,16.6768371037074,16.780629839216,16.6418353489467,16.7785237176078,"FRG03","Mayenne",2014,"2014-W25",37,307471,9.17703727061097,12.0336552065073,10.6351044518607,10.7027116503034,10.6132714407784,10.7022536141532,22.7105895451137,22.8715400695801,22.6552442823137,22.867639541626
"7342","2014-W25-FRG04",7342,"FRG04",25,2014,17.2514384133475,17.4385892323085,17.1797808238438,17.433030128479,"FRG04","Sarthe",2014,"2014-W25",76,568760,10.9043167588166,13.3624024192981,11.2795716694423,11.469708442688,11.213050706046,11.4644545146397,23.2266635894775,23.415391104562,23.1509197780064,23.4097649710519
"7343","2014-W25-FRG05",7343,"FRG05",25,2014,19.1532835279192,19.1102311270577,19.1971318381173,19.0968202863421,"FRG05","Vendée",2014,"2014-W25",94,662122,11.1044363436114,14.1967794454798,12.5938923699515,12.5289697647095,12.6395694187709,12.5100172587804,25.7043173653739,25.6778204781668,25.7440477098737,25.6711532047817
"7344","2014-W25-FRH01",7344,"FRH01",25,2014,16.0885938916887,16.1089333125523,16.0733570371355,16.1100157329014,"FRH01","Côtes-d’Armor",2014,"2014-W25",116,597397,13.5812514297403,19.4175732385666,11.2945716040475,11.5508080891201,11.1630089623588,11.5265880312238,20.8736528669085,20.6470794677734,20.98314339774,20.6714502062116
"7345","2014-W25-FRH02",7345,"FRH02",25,2014,16.8888848168509,16.831527028765,16.855459349496,16.8210069111415,"FRH02","Finistère",2014,"2014-W25",183,905855,16.2229591905633,20.2019086939963,11.1527046476092,11.3988488061088,10.9204590661185,11.3634420122419,22.6015807560512,22.2482128143311,22.7695688520159,22.2633072989328
