"","NUTSID","LEVL","CNTR","NAME_LATIN","NAME","MOUNT","URBN","COAST","FID","avg_tmp_max","Date"
"4091","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",4.01371288299561,"2016-02-10"
"4092","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",6.15590190887451,"2016-02-10"
"4093","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",4.37826061248779,"2016-02-10"
"4094","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",7.9816083908081,"2016-02-10"
"4095","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",8.24469375610352,"2016-02-10"
"4096","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",7.50658082962036,"2016-02-10"
"4097","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",7.21804571151733,"2016-02-10"
"4098","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",6.4937334060669,"2016-02-10"
"4099","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",7.59427833557129,"2016-02-10"
"4100","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",7.44084644317627,"2016-02-10"
"4101","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",6.20788145065308,"2016-02-10"
"4102","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",6.82299184799194,"2016-02-10"
"4103","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",6.86202096939087,"2016-02-10"
"4104","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",5.3516640663147,"2016-02-10"
"4105","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",4.53365468978882,"2016-02-10"
"4106","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",4.71914148330688,"2016-02-10"
"4107","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",7.85217380523682,"2016-02-10"
"4108","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",6.95666742324829,"2016-02-10"
"4109","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",6.29347229003906,"2016-02-10"
"4110","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",5.63881635665894,"2016-02-10"
"4111","FRF32",3,"FR","Meuse","Meuse",4,3,3,"FRF32",5.06139421463013,"2016-02-10"
"4112","FRF33",3,"FR","Moselle","Moselle",4,2,3,"FRF33",4.61480283737183,"2016-02-10"
"4113","FRF34",3,"FR","Vosges","Vosges",4,3,3,"FRF34",4.27172946929932,"2016-02-10"
"4114","FRG01",3,"FR","Loire-Atlantique","Loire-Atlantique",4,1,1,"FRG01",9.32073783874512,"2016-02-10"
"4115","FRG02",3,"FR","Maine-et-Loire","Maine-et-Loire",4,2,3,"FRG02",9.16281509399414,"2016-02-10"
"4116","FRG03",3,"FR","Mayenne","Mayenne",4,3,3,"FRG03",8.68253421783447,"2016-02-10"
"4117","FRG04",3,"FR","Sarthe","Sarthe",4,3,3,"FRG04",8.62446594238281,"2016-02-10"
"4118","FRG05",3,"FR","Vendée","Vendée",4,3,1,"FRG05",9.10165119171143,"2016-02-10"
"4119","FRH01",3,"FR","Côtes-d’Armor","Côtes-d’Armor",4,3,1,"FRH01",8.22463321685791,"2016-02-10"
"4120","FRH02",3,"FR","Finistère","Finistère",4,3,1,"FRH02",8.86363792419434,"2016-02-10"
"4121","FRH03",3,"FR","Ille-et-Vilaine","Ille-et-Vilaine",4,2,1,"FRH03",9.22554683685303,"2016-02-10"
"4122","FRH04",3,"FR","Morbihan","Morbihan",4,3,1,"FRH04",9.06517314910889,"2016-02-10"
"4123","FRI11",3,"FR","Dordogne","Dordogne",4,3,3,"FRI11",7.02613878250122,"2016-02-10"
"4124","FRI12",3,"FR","Gironde","Gironde",4,1,1,"FRI12",8.30593395233154,"2016-02-10"
"4125","FRI13",3,"FR","Landes","Landes",4,3,1,"FRI13",9.6209716796875,"2016-02-10"
"4126","FRI14",3,"FR","Lot-et-Garonne","Lot-et-Garonne",4,3,3,"FRI14",7.39268827438354,"2016-02-10"
"4127","FRI15",3,"FR","Pyrénées-Atlantiques","Pyrénées-Atlantiques",4,2,1,"FRI15",8.20715808868408,"2016-02-10"
"4128","FRI21",3,"FR","Corrèze","Corrèze",4,3,3,"FRI21",3.89267659187317,"2016-02-10"
"4129","FRI22",3,"FR","Creuse","Creuse",4,3,3,"FRI22",5.65775966644287,"2016-02-10"
"4130","FRI23",3,"FR","Haute-Vienne","Haute-Vienne",4,3,3,"FRI23",6.43506479263306,"2016-02-10"
"4131","FRI31",3,"FR","Charente","Charente",4,3,3,"FRI31",8.84858322143555,"2016-02-10"
"4132","FRI32",3,"FR","Charente-Maritime","Charente-Maritime",4,3,1,"FRI32",9.71307182312012,"2016-02-10"
"4133","FRI33",3,"FR","Deux-Sèvres","Deux-Sèvres",4,3,3,"FRI33",8.92537879943848,"2016-02-10"
"4134","FRI34",3,"FR","Vienne","Vienne",4,3,3,"FRI34",8.88805675506592,"2016-02-10"
"4135","FRJ11",3,"FR","Aude","Aude",4,3,1,"FRJ11",8.25822162628174,"2016-02-10"
"4136","FRJ12",3,"FR","Gard","Gard",4,2,1,"FRJ12",10.0004920959473,"2016-02-10"
"4137","FRY10",3,"FR","Guadeloupe","Guadeloupe",4,2,1,"FRY10",NA,"2016-02-10"
"4138","FRY20",3,"FR","Martinique","Martinique",2,2,1,"FRY20",NA,"2016-02-10"
"4139","FRY30",3,"FR","Guyane","Guyane",4,2,1,"FRY30",NA,"2016-02-10"
"4140","FRY40",3,"FR","La Réunion","La Réunion",2,1,1,"FRY40",NA,"2016-02-10"
"4141","FRY50",3,"FR","Mayotte","Mayotte",2,2,1,"FRY50",NA,"2016-02-10"
"4142","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",9.99942493438721,"2016-02-11"
"4143","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",2.56967997550964,"2016-02-11"
"4144","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",7.44752407073975,"2016-02-11"
"4145","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",6.52540111541748,"2016-02-11"
"4146","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",5.13057374954224,"2016-02-11"
"4147","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",5.46866369247437,"2016-02-11"
"4148","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",6.33612442016602,"2016-02-11"
"4149","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",-0.650391578674316,"2016-02-11"
"4150","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",0.865340948104858,"2016-02-11"
"4151","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",5.90115165710449,"2016-02-11"
"4152","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",10.4835891723633,"2016-02-11"
"4153","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",11.239200592041,"2016-02-11"
"4154","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",8.48053646087646,"2016-02-11"
"4155","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",6.58926725387573,"2016-02-11"
"4156","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",9.61751842498779,"2016-02-11"
"4157","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",11.4171190261841,"2016-02-11"
"4158","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",6.36509895324707,"2016-02-11"
"4159","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",2.7780601978302,"2016-02-11"
"4160","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",3.93187808990479,"2016-02-11"
"4161","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",3.85316109657288,"2016-02-11"
"4162","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",6.08538341522217,"2016-02-11"
"4163","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",7.31741523742676,"2016-02-11"
"4164","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",7.4461236000061,"2016-02-11"
"4165","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",5.30535173416138,"2016-02-11"
"4166","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",0.751682698726654,"2016-02-11"
"4167","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",7.42844009399414,"2016-02-11"
"4168","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",10.7469511032104,"2016-02-11"
"4169","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",11.3839349746704,"2016-02-11"
"4170","FRL06",3,"FR","Vaucluse","Vaucluse",2,2,3,"FRL06",9.10874652862549,"2016-02-11"
"4171","FRM01",3,"FR","Corse-du-Sud","Corse-du-Sud",3,3,1,"FRM01",10.4518880844116,"2016-02-11"
"4172","FRM02",3,"FR","Haute-Corse","Haute-Corse",3,3,1,"FRM02",10.3140907287598,"2016-02-11"
"4173","FR101",3,"FR","Paris","Paris",4,1,3,"FR101",9.31501865386963,"2016-02-11"
"4174","FR102",3,"FR","Seine-et-Marne","Seine-et-Marne",4,2,3,"FR102",7.53723812103271,"2016-02-11"
"4175","FR103",3,"FR","Yvelines","Yvelines",4,1,3,"FR103",8.56163311004639,"2016-02-11"
"4176","FR104",3,"FR","Essonne","Essonne",4,1,3,"FR104",7.80227756500244,"2016-02-11"
"4177","FR105",3,"FR","Hauts-de-Seine","Hauts-de-Seine",4,1,3,"FR105",9.09094142913818,"2016-02-11"
"4178","FR106",3,"FR","Seine-Saint-Denis","Seine-Saint-Denis",4,1,3,"FR106",9.28816795349121,"2016-02-11"
"4179","FR107",3,"FR","Val-de-Marne","Val-de-Marne",4,1,3,"FR107",9.07596492767334,"2016-02-11"
"4180","FR108",3,"FR","Val-d’Oise","Val-d’Oise",4,1,3,"FR108",9.09372806549072,"2016-02-11"
"4181","FRB01",3,"FR","Cher","Cher",4,3,3,"FRB01",5.06229305267334,"2016-02-11"
"4182","FRB02",3,"FR","Eure-et-Loir","Eure-et-Loir",4,3,3,"FRB02",7.5154218673706,"2016-02-11"
"4183","FRB03",3,"FR","Indre","Indre",4,3,3,"FRB03",5.37286853790283,"2016-02-11"
"4184","FRB04",3,"FR","Indre-et-Loire","Indre-et-Loire",4,2,3,"FRB04",7.84096050262451,"2016-02-11"
"4185","FRB05",3,"FR","Loir-et-Cher","Loir-et-Cher",4,3,3,"FRB05",6.37524461746216,"2016-02-11"
"4186","FRB06",3,"FR","Loiret","Loiret",4,2,3,"FRB06",6.16155672073364,"2016-02-11"
"4187","FRC11",3,"FR","Côte-d’Or","Côte-d’Or",4,2,3,"FRC11",4.95947790145874,"2016-02-11"
"4188","FRC12",3,"FR","Nièvre","Nièvre",4,3,3,"FRC12",4.83718538284302,"2016-02-11"
"4189","FRC13",3,"FR","Saône-et-Loire","Saône-et-Loire",4,3,3,"FRC13",6.69241237640381,"2016-02-11"
"4190","FRC14",3,"FR","Yonne","Yonne",4,3,3,"FRC14",5.23055744171143,"2016-02-11"
"4191","FRC21",3,"FR","Doubs","Doubs",2,2,3,"FRC21",4.82499504089355,"2016-02-11"
"4192","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",5.14888906478882,"2016-02-11"
"4193","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",6.00674390792847,"2016-02-11"
"4194","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",5.97542667388916,"2016-02-11"
"4195","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",7.86959743499756,"2016-02-11"
"4196","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",8.94165992736816,"2016-02-11"
"4197","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",6.82129096984863,"2016-02-11"
"4198","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",7.38958024978638,"2016-02-11"
"4199","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",6.89620923995972,"2016-02-11"
"4200","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",6.68268156051636,"2016-02-11"
"4201","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",6.60311222076416,"2016-02-11"
"4202","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",7.20861625671387,"2016-02-11"
"4203","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",8.4573802947998,"2016-02-11"
"4204","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",7.21255350112915,"2016-02-11"
"4205","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",6.37447500228882,"2016-02-11"
"4206","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",6.49274826049805,"2016-02-11"
"4207","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",5.10191535949707,"2016-02-11"
"4208","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",5.46216773986816,"2016-02-11"
"4209","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",6.42685031890869,"2016-02-11"
"4210","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",4.97278928756714,"2016-02-11"
"4211","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",5.5937671661377,"2016-02-11"
"4212","FRF32",3,"FR","Meuse","Meuse",4,3,3,"FRF32",5.03889179229736,"2016-02-11"
"4213","FRF33",3,"FR","Moselle","Moselle",4,2,3,"FRF33",4.93835973739624,"2016-02-11"
"4214","FRF34",3,"FR","Vosges","Vosges",4,3,3,"FRF34",4.45891427993774,"2016-02-11"
"4215","FRG01",3,"FR","Loire-Atlantique","Loire-Atlantique",4,1,1,"FRG01",10.0956230163574,"2016-02-11"
"4216","FRG02",3,"FR","Maine-et-Loire","Maine-et-Loire",4,2,3,"FRG02",9.79294872283936,"2016-02-11"
"4217","FRG03",3,"FR","Mayenne","Mayenne",4,3,3,"FRG03",8.97212219238281,"2016-02-11"
"4218","FRG04",3,"FR","Sarthe","Sarthe",4,3,3,"FRG04",8.77807903289795,"2016-02-11"
"4219","FRG05",3,"FR","Vendée","Vendée",4,3,1,"FRG05",10.3054971694946,"2016-02-11"
"4220","FRH01",3,"FR","Côtes-d’Armor","Côtes-d’Armor",4,3,1,"FRH01",9.23153591156006,"2016-02-11"
"4221","FRH02",3,"FR","Finistère","Finistère",4,3,1,"FRH02",9.41963291168213,"2016-02-11"
"4222","FRH03",3,"FR","Ille-et-Vilaine","Ille-et-Vilaine",4,2,1,"FRH03",10.0965375900269,"2016-02-11"
"4223","FRH04",3,"FR","Morbihan","Morbihan",4,3,1,"FRH04",10.3306751251221,"2016-02-11"
"4224","FRI11",3,"FR","Dordogne","Dordogne",4,3,3,"FRI11",8.48957252502441,"2016-02-11"
"4225","FRI12",3,"FR","Gironde","Gironde",4,1,1,"FRI12",11.3356781005859,"2016-02-11"
"4226","FRI13",3,"FR","Landes","Landes",4,3,1,"FRI13",11.6768770217896,"2016-02-11"
"4227","FRI14",3,"FR","Lot-et-Garonne","Lot-et-Garonne",4,3,3,"FRI14",11.4051885604858,"2016-02-11"
"4228","FRI15",3,"FR","Pyrénées-Atlantiques","Pyrénées-Atlantiques",4,2,1,"FRI15",9.90880012512207,"2016-02-11"
"4229","FRI21",3,"FR","Corrèze","Corrèze",4,3,3,"FRI21",4.33498907089233,"2016-02-11"
"4230","FRI22",3,"FR","Creuse","Creuse",4,3,3,"FRI22",4.3596076965332,"2016-02-11"
"4231","FRI23",3,"FR","Haute-Vienne","Haute-Vienne",4,3,3,"FRI23",5.75706434249878,"2016-02-11"
"4232","FRI31",3,"FR","Charente","Charente",4,3,3,"FRI31",9.10050296783447,"2016-02-11"
"4233","FRI32",3,"FR","Charente-Maritime","Charente-Maritime",4,3,1,"FRI32",11.0354862213135,"2016-02-11"
"4234","FRI33",3,"FR","Deux-Sèvres","Deux-Sèvres",4,3,3,"FRI33",9.6869535446167,"2016-02-11"
"4235","FRI34",3,"FR","Vienne","Vienne",4,3,3,"FRI34",8.60097599029541,"2016-02-11"
"4236","FRJ11",3,"FR","Aude","Aude",4,3,1,"FRJ11",9.4545783996582,"2016-02-11"
"4237","FRJ12",3,"FR","Gard","Gard",4,2,1,"FRJ12",9.79659271240234,"2016-02-11"
"4238","FRY10",3,"FR","Guadeloupe","Guadeloupe",4,2,1,"FRY10",NA,"2016-02-11"
"4239","FRY20",3,"FR","Martinique","Martinique",2,2,1,"FRY20",NA,"2016-02-11"
"4240","FRY30",3,"FR","Guyane","Guyane",4,2,1,"FRY30",NA,"2016-02-11"
"4241","FRY40",3,"FR","La Réunion","La Réunion",2,1,1,"FRY40",NA,"2016-02-11"
"4242","FRY50",3,"FR","Mayotte","Mayotte",2,2,1,"FRY50",NA,"2016-02-11"
"4243","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",11.2809963226318,"2016-02-12"
"4244","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",5.1038031578064,"2016-02-12"
"4245","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",11.2641191482544,"2016-02-12"
"4246","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",9.35876178741455,"2016-02-12"
"4247","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",4.54313468933105,"2016-02-12"
"4248","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",8.93261623382568,"2016-02-12"
"4249","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",9.24861526489258,"2016-02-12"
"4250","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",-1.89171719551086,"2016-02-12"
"4251","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",0.798170626163483,"2016-02-12"
"4252","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",9.32162189483643,"2016-02-12"
"4253","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",12.7145051956177,"2016-02-12"
"4254","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",13.4376640319824,"2016-02-12"
"4255","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",12.2914743423462,"2016-02-12"
"4256","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",8.78142166137695,"2016-02-12"
"4257","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",11.3873605728149,"2016-02-12"
"4258","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",13.8472061157227,"2016-02-12"
"4259","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",9.66676712036133,"2016-02-12"
"4260","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",6.23051404953003,"2016-02-12"
"4261","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",6.34739065170288,"2016-02-12"
"4262","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",7.69076061248779,"2016-02-12"
"4263","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",6.19619798660278,"2016-02-12"
"4264","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",5.88983821868896,"2016-02-12"
"4265","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",5.48731660842896,"2016-02-12"
"4266","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",1.02086281776428,"2016-02-12"
"4267","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",-3.39139747619629,"2016-02-12"
"4268","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",2.83430242538452,"2016-02-12"
"4269","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",11.018856048584,"2016-02-12"
"4270","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",7.91846084594727,"2016-02-12"
"4271","FRL06",3,"FR","Vaucluse","Vaucluse",2,2,3,"FRL06",7.53117656707764,"2016-02-12"
"4272","FRM01",3,"FR","Corse-du-Sud","Corse-du-Sud",3,3,1,"FRM01",10.4650459289551,"2016-02-12"
"4273","FRM02",3,"FR","Haute-Corse","Haute-Corse",3,3,1,"FRM02",11.3121309280396,"2016-02-12"
"4274","FR101",3,"FR","Paris","Paris",4,1,3,"FR101",5.31371259689331,"2016-02-12"
"4275","FR102",3,"FR","Seine-et-Marne","Seine-et-Marne",4,2,3,"FR102",4.1927375793457,"2016-02-12"
"4276","FR103",3,"FR","Yvelines","Yvelines",4,1,3,"FR103",4.55599451065063,"2016-02-12"
"4277","FR104",3,"FR","Essonne","Essonne",4,1,3,"FR104",4.33469009399414,"2016-02-12"
"4278","FR105",3,"FR","Hauts-de-Seine","Hauts-de-Seine",4,1,3,"FR105",5.1385383605957,"2016-02-12"
"4279","FR106",3,"FR","Seine-Saint-Denis","Seine-Saint-Denis",4,1,3,"FR106",4.75348520278931,"2016-02-12"
"4280","FR107",3,"FR","Val-de-Marne","Val-de-Marne",4,1,3,"FR107",4.69454765319824,"2016-02-12"
"4281","FR108",3,"FR","Val-d’Oise","Val-d’Oise",4,1,3,"FR108",4.74283313751221,"2016-02-12"
"4282","FRB01",3,"FR","Cher","Cher",4,3,3,"FRB01",9.41497135162354,"2016-02-12"
"4283","FRB02",3,"FR","Eure-et-Loir","Eure-et-Loir",4,3,3,"FRB02",5.6478419303894,"2016-02-12"
"4284","FRB03",3,"FR","Indre","Indre",4,3,3,"FRB03",10.9965934753418,"2016-02-12"
"4285","FRB04",3,"FR","Indre-et-Loire","Indre-et-Loire",4,2,3,"FRB04",11.2338008880615,"2016-02-12"
"4286","FRB05",3,"FR","Loir-et-Cher","Loir-et-Cher",4,3,3,"FRB05",9.36165809631348,"2016-02-12"
"4287","FRB06",3,"FR","Loiret","Loiret",4,2,3,"FRB06",6.35165643692017,"2016-02-12"
"4288","FRC11",3,"FR","Côte-d’Or","Côte-d’Or",4,2,3,"FRC11",5.53994703292847,"2016-02-12"
"4289","FRC12",3,"FR","Nièvre","Nièvre",4,3,3,"FRC12",7.55832672119141,"2016-02-12"
"4290","FRC13",3,"FR","Saône-et-Loire","Saône-et-Loire",4,3,3,"FRC13",8.09796142578125,"2016-02-12"
"4291","FRC14",3,"FR","Yonne","Yonne",4,3,3,"FRC14",5.841392993927,"2016-02-12"
"4292","FRC21",3,"FR","Doubs","Doubs",2,2,3,"FRC21",3.93065357208252,"2016-02-12"
"4293","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",5.26803588867188,"2016-02-12"
"4294","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",5.18777179718018,"2016-02-12"
"4295","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",4.36359262466431,"2016-02-12"
"4296","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",5.95538997650146,"2016-02-12"
"4297","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",7.74739742279053,"2016-02-12"
"4298","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",6.17759037017822,"2016-02-12"
"4299","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",4.64344215393066,"2016-02-12"
"4300","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",4.3334789276123,"2016-02-12"
"4301","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",6.19220542907715,"2016-02-12"
"4302","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",5.941565990448,"2016-02-12"
"4303","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",5.0624361038208,"2016-02-12"
"4304","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",4.76473522186279,"2016-02-12"
"4305","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",5.26134252548218,"2016-02-12"
"4306","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",6.01328611373901,"2016-02-12"
"4307","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",4.79411554336548,"2016-02-12"
"4308","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",4.7816047668457,"2016-02-12"
"4309","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",4.66314506530762,"2016-02-12"
"4310","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",5.04497337341309,"2016-02-12"
"4311","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",3.66554021835327,"2016-02-12"
"4312","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",5.24758672714233,"2016-02-12"
"4313","FRF32",3,"FR","Meuse","Meuse",4,3,3,"FRF32",4.56022357940674,"2016-02-12"
"4314","FRF33",3,"FR","Moselle","Moselle",4,2,3,"FRF33",4.90950918197632,"2016-02-12"
"4315","FRF34",3,"FR","Vosges","Vosges",4,3,3,"FRF34",4.14689207077026,"2016-02-12"
"4316","FRG01",3,"FR","Loire-Atlantique","Loire-Atlantique",4,1,1,"FRG01",12.1185331344604,"2016-02-12"
"4317","FRG02",3,"FR","Maine-et-Loire","Maine-et-Loire",4,2,3,"FRG02",11.7502298355103,"2016-02-12"
"4318","FRG03",3,"FR","Mayenne","Mayenne",4,3,3,"FRG03",9.98863887786865,"2016-02-12"
"4319","FRG04",3,"FR","Sarthe","Sarthe",4,3,3,"FRG04",9.41605281829834,"2016-02-12"
"4320","FRG05",3,"FR","Vendée","Vendée",4,3,1,"FRG05",12.1058559417725,"2016-02-12"
"4321","FRH01",3,"FR","Côtes-d’Armor","Côtes-d’Armor",4,3,1,"FRH01",10.2092666625977,"2016-02-12"
"4322","FRH02",3,"FR","Finistère","Finistère",4,3,1,"FRH02",10.9160041809082,"2016-02-12"
"4323","FRH03",3,"FR","Ille-et-Vilaine","Ille-et-Vilaine",4,2,1,"FRH03",10.9455327987671,"2016-02-12"
"4324","FRH04",3,"FR","Morbihan","Morbihan",4,3,1,"FRH04",11.4576892852783,"2016-02-12"
"4325","FRI11",3,"FR","Dordogne","Dordogne",4,3,3,"FRI11",12.9437780380249,"2016-02-12"
"4326","FRI12",3,"FR","Gironde","Gironde",4,1,1,"FRI12",14.126932144165,"2016-02-12"
"4327","FRI13",3,"FR","Landes","Landes",4,3,1,"FRI13",14.0220174789429,"2016-02-12"
"4328","FRI14",3,"FR","Lot-et-Garonne","Lot-et-Garonne",4,3,3,"FRI14",14.1302795410156,"2016-02-12"
"4329","FRI15",3,"FR","Pyrénées-Atlantiques","Pyrénées-Atlantiques",4,2,1,"FRI15",13.0092096328735,"2016-02-12"
"4330","FRI21",3,"FR","Corrèze","Corrèze",4,3,3,"FRI21",9.63289642333984,"2016-02-12"
"4331","FRI22",3,"FR","Creuse","Creuse",4,3,3,"FRI22",8.84796524047852,"2016-02-12"
