"","NUTSID","LEVL","CNTR","NAME_LATIN","NAME","MOUNT","URBN","COAST","FID","avg_tmp_max","Date"
"8331","FRC14",3,"FR","Yonne","Yonne",4,3,3,"FRC14",20.219539642334,"2022-03-24"
"8332","FRC21",3,"FR","Doubs","Doubs",2,2,3,"FRC21",17.7783164978027,"2022-03-24"
"8333","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",18.253625869751,"2022-03-24"
"8334","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",20.0418033599854,"2022-03-24"
"8335","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",18.9456062316895,"2022-03-24"
"8336","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",18.3193244934082,"2022-03-24"
"8337","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",17.2136840820312,"2022-03-24"
"8338","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",19.0339965820312,"2022-03-24"
"8339","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",19.1364727020264,"2022-03-24"
"8340","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",17.1109733581543,"2022-03-24"
"8341","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",18.5991439819336,"2022-03-24"
"8342","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",18.0836448669434,"2022-03-24"
"8343","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",19.7278633117676,"2022-03-24"
"8344","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",19.2792930603027,"2022-03-24"
"8345","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",18.6018981933594,"2022-03-24"
"8346","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",20.0015964508057,"2022-03-24"
"8347","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",19.4101181030273,"2022-03-24"
"8348","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",20.1757469177246,"2022-03-24"
"8349","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",19.9763698577881,"2022-03-24"
"8350","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",19.9126682281494,"2022-03-24"
"8351","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",19.3295841217041,"2022-03-24"
"8352","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",19.3637199401855,"2022-03-24"
"8353","FRF32",3,"FR","Meuse","Meuse",4,3,3,"FRF32",19.5300712585449,"2022-03-24"
"8354","FRF33",3,"FR","Moselle","Moselle",4,2,3,"FRF33",19.5578861236572,"2022-03-24"
"8355","FRF34",3,"FR","Vosges","Vosges",4,3,3,"FRF34",19.0254974365234,"2022-03-24"
"8356","FRG01",3,"FR","Loire-Atlantique","Loire-Atlantique",4,1,1,"FRG01",19.3693065643311,"2022-03-24"
"8357","FRG02",3,"FR","Maine-et-Loire","Maine-et-Loire",4,2,3,"FRG02",19.6877918243408,"2022-03-24"
"8358","FRG03",3,"FR","Mayenne","Mayenne",4,3,3,"FRG03",18.918327331543,"2022-03-24"
"8359","FRG04",3,"FR","Sarthe","Sarthe",4,3,3,"FRG04",20.2473526000977,"2022-03-24"
"8360","FRG05",3,"FR","Vendée","Vendée",4,3,1,"FRG05",18.6592216491699,"2022-03-24"
"8361","FRH01",3,"FR","Côtes-d’Armor","Côtes-d’Armor",4,3,1,"FRH01",16.2799949645996,"2022-03-24"
"8362","FRH02",3,"FR","Finistère","Finistère",4,3,1,"FRH02",18.0467052459717,"2022-03-24"
"8363","FRH03",3,"FR","Ille-et-Vilaine","Ille-et-Vilaine",4,2,1,"FRH03",18.8794708251953,"2022-03-24"
"8364","FRH04",3,"FR","Morbihan","Morbihan",4,3,1,"FRH04",18.0869026184082,"2022-03-24"
"8365","FRI11",3,"FR","Dordogne","Dordogne",4,3,3,"FRI11",19.1427593231201,"2022-03-24"
"8366","FRI12",3,"FR","Gironde","Gironde",4,1,1,"FRI12",18.3698501586914,"2022-03-24"
"8367","FRI13",3,"FR","Landes","Landes",4,3,1,"FRI13",18.7118358612061,"2022-03-24"
"8368","FRI14",3,"FR","Lot-et-Garonne","Lot-et-Garonne",4,3,3,"FRI14",18.5291004180908,"2022-03-24"
"8369","FRI15",3,"FR","Pyrénées-Atlantiques","Pyrénées-Atlantiques",4,2,1,"FRI15",15.6431455612183,"2022-03-24"
"8370","FRI21",3,"FR","Corrèze","Corrèze",4,3,3,"FRI21",18.7103214263916,"2022-03-24"
"8371","FRI22",3,"FR","Creuse","Creuse",4,3,3,"FRI22",18.731969833374,"2022-03-24"
"8372","FRI23",3,"FR","Haute-Vienne","Haute-Vienne",4,3,3,"FRI23",19.2146186828613,"2022-03-24"
"8373","FRI31",3,"FR","Charente","Charente",4,3,3,"FRI31",19.5362911224365,"2022-03-24"
"8374","FRI32",3,"FR","Charente-Maritime","Charente-Maritime",4,3,1,"FRI32",18.7611141204834,"2022-03-24"
"8375","FRI33",3,"FR","Deux-Sèvres","Deux-Sèvres",4,3,3,"FRI33",19.5496711730957,"2022-03-24"
"8376","FRI34",3,"FR","Vienne","Vienne",4,3,3,"FRI34",19.9538135528564,"2022-03-24"
"8377","FRJ11",3,"FR","Aude","Aude",4,3,1,"FRJ11",15.135627746582,"2022-03-24"
"8378","FRJ12",3,"FR","Gard","Gard",4,2,1,"FRJ12",18.3036880493164,"2022-03-24"
"8379","FRY10",3,"FR","Guadeloupe","Guadeloupe",4,2,1,"FRY10",NA,"2022-03-24"
"8380","FRY20",3,"FR","Martinique","Martinique",2,2,1,"FRY20",NA,"2022-03-24"
"8381","FRY30",3,"FR","Guyane","Guyane",4,2,1,"FRY30",NA,"2022-03-24"
"8382","FRY40",3,"FR","La Réunion","La Réunion",2,1,1,"FRY40",NA,"2022-03-24"
"8383","FRY50",3,"FR","Mayotte","Mayotte",2,2,1,"FRY50",NA,"2022-03-24"
"8384","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",16.5626792907715,"2022-03-25"
"8385","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",14.6351852416992,"2022-03-25"
"8386","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",13.6094398498535,"2022-03-25"
"8387","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",14.7855739593506,"2022-03-25"
"8388","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",16.4180545806885,"2022-03-25"
"8389","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",18.7381114959717,"2022-03-25"
"8390","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",19.4321422576904,"2022-03-25"
"8391","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",10.449501991272,"2022-03-25"
"8392","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",14.3835096359253,"2022-03-25"
"8393","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",17.0113945007324,"2022-03-25"
"8394","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",17.8600883483887,"2022-03-25"
"8395","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",19.0033931732178,"2022-03-25"
"8396","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",19.6503067016602,"2022-03-25"
"8397","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",13.1646251678467,"2022-03-25"
"8398","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",18.2300453186035,"2022-03-25"
"8399","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",20.088659286499,"2022-03-25"
"8400","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",20.1625480651855,"2022-03-25"
"8401","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",17.099853515625,"2022-03-25"
"8402","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",16.725944519043,"2022-03-25"
"8403","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",18.38791847229,"2022-03-25"
"8404","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",18.7826480865479,"2022-03-25"
"8405","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",18.9509410858154,"2022-03-25"
"8406","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",18.8343696594238,"2022-03-25"
"8407","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",13.8267202377319,"2022-03-25"
"8408","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",10.5992784500122,"2022-03-25"
"8409","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",12.573766708374,"2022-03-25"
"8410","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",19.298168182373,"2022-03-25"
"8411","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",17.1767444610596,"2022-03-25"
"8412","FRL06",3,"FR","Vaucluse","Vaucluse",2,2,3,"FRL06",19.7183990478516,"2022-03-25"
"8413","FRM01",3,"FR","Corse-du-Sud","Corse-du-Sud",3,3,1,"FRM01",15.0603542327881,"2022-03-25"
"8414","FRM02",3,"FR","Haute-Corse","Haute-Corse",3,3,1,"FRM02",14.1336660385132,"2022-03-25"
"8415","FR101",3,"FR","Paris","Paris",4,1,3,"FR101",19.8940505981445,"2022-03-25"
"8416","FR102",3,"FR","Seine-et-Marne","Seine-et-Marne",4,2,3,"FR102",19.2880687713623,"2022-03-25"
"8417","FR103",3,"FR","Yvelines","Yvelines",4,1,3,"FR103",18.8938255310059,"2022-03-25"
"8418","FR104",3,"FR","Essonne","Essonne",4,1,3,"FR104",19.4813995361328,"2022-03-25"
"8419","FR105",3,"FR","Hauts-de-Seine","Hauts-de-Seine",4,1,3,"FR105",19.2941780090332,"2022-03-25"
"8420","FR106",3,"FR","Seine-Saint-Denis","Seine-Saint-Denis",4,1,3,"FR106",19.3589687347412,"2022-03-25"
"8421","FR107",3,"FR","Val-de-Marne","Val-de-Marne",4,1,3,"FR107",19.7328662872314,"2022-03-25"
"8422","FR108",3,"FR","Val-d’Oise","Val-d’Oise",4,1,3,"FR108",18.671802520752,"2022-03-25"
"8423","FRB01",3,"FR","Cher","Cher",4,3,3,"FRB01",21.0081520080566,"2022-03-25"
"8424","FRB02",3,"FR","Eure-et-Loir","Eure-et-Loir",4,3,3,"FRB02",19.4613304138184,"2022-03-25"
"8425","FRB03",3,"FR","Indre","Indre",4,3,3,"FRB03",20.8217697143555,"2022-03-25"
"8426","FRB04",3,"FR","Indre-et-Loire","Indre-et-Loire",4,2,3,"FRB04",20.7474956512451,"2022-03-25"
"8427","FRB05",3,"FR","Loir-et-Cher","Loir-et-Cher",4,3,3,"FRB05",21.0581722259521,"2022-03-25"
"8428","FRB06",3,"FR","Loiret","Loiret",4,2,3,"FRB06",20.2346591949463,"2022-03-25"
"8429","FRC11",3,"FR","Côte-d’Or","Côte-d’Or",4,2,3,"FRC11",19.4057006835938,"2022-03-25"
"8430","FRC12",3,"FR","Nièvre","Nièvre",4,3,3,"FRC12",20.4371318817139,"2022-03-25"
"8431","FRC13",3,"FR","Saône-et-Loire","Saône-et-Loire",4,3,3,"FRC13",19.8875045776367,"2022-03-25"
"8432","FRC14",3,"FR","Yonne","Yonne",4,3,3,"FRC14",19.9475917816162,"2022-03-25"
"8433","FRC21",3,"FR","Doubs","Doubs",2,2,3,"FRC21",18.0470676422119,"2022-03-25"
"8434","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",18.8979148864746,"2022-03-25"
"8435","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",20.1065406799316,"2022-03-25"
"8436","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",18.3362655639648,"2022-03-25"
"8437","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",18.5205783843994,"2022-03-25"
"8438","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",17.3236141204834,"2022-03-25"
"8439","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",18.8888721466064,"2022-03-25"
"8440","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",18.3300514221191,"2022-03-25"
"8441","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",15.7506647109985,"2022-03-25"
"8442","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",16.8160037994385,"2022-03-25"
"8443","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",16.3377571105957,"2022-03-25"
"8444","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",18.0398273468018,"2022-03-25"
"8445","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",18.0453433990479,"2022-03-25"
"8446","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",17.108455657959,"2022-03-25"
"8447","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",19.258939743042,"2022-03-25"
"8448","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",18.93772315979,"2022-03-25"
"8449","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",17.9999256134033,"2022-03-25"
"8450","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",19.2064418792725,"2022-03-25"
"8451","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",18.4097270965576,"2022-03-25"
"8452","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",18.81591796875,"2022-03-25"
"8453","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",18.6032791137695,"2022-03-25"
"8454","FRF32",3,"FR","Meuse","Meuse",4,3,3,"FRF32",18.5603370666504,"2022-03-25"
"8455","FRF33",3,"FR","Moselle","Moselle",4,2,3,"FRF33",18.6817779541016,"2022-03-25"
"8456","FRF34",3,"FR","Vosges","Vosges",4,3,3,"FRF34",18.6182956695557,"2022-03-25"
"8457","FRG01",3,"FR","Loire-Atlantique","Loire-Atlantique",4,1,1,"FRG01",20.4407157897949,"2022-03-25"
"8458","FRG02",3,"FR","Maine-et-Loire","Maine-et-Loire",4,2,3,"FRG02",20.5725040435791,"2022-03-25"
"8459","FRG03",3,"FR","Mayenne","Mayenne",4,3,3,"FRG03",19.6141319274902,"2022-03-25"
"8460","FRG04",3,"FR","Sarthe","Sarthe",4,3,3,"FRG04",20.2903537750244,"2022-03-25"
"8461","FRG05",3,"FR","Vendée","Vendée",4,3,1,"FRG05",20.253755569458,"2022-03-25"
"8462","FRH01",3,"FR","Côtes-d’Armor","Côtes-d’Armor",4,3,1,"FRH01",17.4947624206543,"2022-03-25"
"8463","FRH02",3,"FR","Finistère","Finistère",4,3,1,"FRH02",19.1185054779053,"2022-03-25"
"8464","FRH03",3,"FR","Ille-et-Vilaine","Ille-et-Vilaine",4,2,1,"FRH03",19.9884071350098,"2022-03-25"
"8465","FRH04",3,"FR","Morbihan","Morbihan",4,3,1,"FRH04",19.4702262878418,"2022-03-25"
"8466","FRI11",3,"FR","Dordogne","Dordogne",4,3,3,"FRI11",20.269567489624,"2022-03-25"
"8467","FRI12",3,"FR","Gironde","Gironde",4,1,1,"FRI12",18.9713878631592,"2022-03-25"
"8468","FRI13",3,"FR","Landes","Landes",4,3,1,"FRI13",19.3795967102051,"2022-03-25"
"8469","FRI14",3,"FR","Lot-et-Garonne","Lot-et-Garonne",4,3,3,"FRI14",19.5285797119141,"2022-03-25"
"8470","FRI15",3,"FR","Pyrénées-Atlantiques","Pyrénées-Atlantiques",4,2,1,"FRI15",16.8845405578613,"2022-03-25"
"8471","FRI21",3,"FR","Corrèze","Corrèze",4,3,3,"FRI21",19.657772064209,"2022-03-25"
"8472","FRI22",3,"FR","Creuse","Creuse",4,3,3,"FRI22",19.2783985137939,"2022-03-25"
"8473","FRI23",3,"FR","Haute-Vienne","Haute-Vienne",4,3,3,"FRI23",20.2186222076416,"2022-03-25"
"8474","FRI31",3,"FR","Charente","Charente",4,3,3,"FRI31",20.9539489746094,"2022-03-25"
"8475","FRI32",3,"FR","Charente-Maritime","Charente-Maritime",4,3,1,"FRI32",20.5343570709229,"2022-03-25"
"8476","FRI33",3,"FR","Deux-Sèvres","Deux-Sèvres",4,3,3,"FRI33",20.7673988342285,"2022-03-25"
"8477","FRI34",3,"FR","Vienne","Vienne",4,3,3,"FRI34",20.9779491424561,"2022-03-25"
"8478","FRJ11",3,"FR","Aude","Aude",4,3,1,"FRJ11",16.576847076416,"2022-03-25"
"8479","FRJ12",3,"FR","Gard","Gard",4,2,1,"FRJ12",18.7556781768799,"2022-03-25"
"8480","FRY10",3,"FR","Guadeloupe","Guadeloupe",4,2,1,"FRY10",NA,"2022-03-25"
"8481","FRY20",3,"FR","Martinique","Martinique",2,2,1,"FRY20",NA,"2022-03-25"
"8482","FRY30",3,"FR","Guyane","Guyane",4,2,1,"FRY30",NA,"2022-03-25"
"8483","FRY40",3,"FR","La Réunion","La Réunion",2,1,1,"FRY40",NA,"2022-03-25"
"8484","FRY50",3,"FR","Mayotte","Mayotte",2,2,1,"FRY50",NA,"2022-03-25"
"8485","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",16.2433090209961,"2022-03-26"
"8486","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",14.9950351715088,"2022-03-26"
"8487","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",12.1664867401123,"2022-03-26"
"8488","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",13.9353551864624,"2022-03-26"
"8489","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",16.6989936828613,"2022-03-26"
"8490","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",18.4428405761719,"2022-03-26"
"8491","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",19.2735710144043,"2022-03-26"
"8492","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",10.2203750610352,"2022-03-26"
"8493","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",14.1835403442383,"2022-03-26"
"8494","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",17.1733798980713,"2022-03-26"
"8495","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",17.2939395904541,"2022-03-26"
"8496","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",18.9813499450684,"2022-03-26"
"8497","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",20.60329246521,"2022-03-26"
"8498","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",12.7186584472656,"2022-03-26"
"8499","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",17.8492012023926,"2022-03-26"
"8500","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",19.9517631530762,"2022-03-26"
"8501","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",19.0227241516113,"2022-03-26"
"8502","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",17.2328109741211,"2022-03-26"
"8503","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",17.2995872497559,"2022-03-26"
"8504","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",17.3905143737793,"2022-03-26"
"8505","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",18.7793941497803,"2022-03-26"
"8506","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",19.1180286407471,"2022-03-26"
"8507","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",18.9541530609131,"2022-03-26"
"8508","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",14.5750732421875,"2022-03-26"
"8509","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",10.7335157394409,"2022-03-26"
"8510","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",13.3489656448364,"2022-03-26"
"8511","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",20.7159996032715,"2022-03-26"
"8512","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",18.1871871948242,"2022-03-26"
"8513","FRL06",3,"FR","Vaucluse","Vaucluse",2,2,3,"FRL06",20.3325328826904,"2022-03-26"
"8514","FRM01",3,"FR","Corse-du-Sud","Corse-du-Sud",3,3,1,"FRM01",12.1802530288696,"2022-03-26"
"8515","FRM02",3,"FR","Haute-Corse","Haute-Corse",3,3,1,"FRM02",12.7168350219727,"2022-03-26"
"8516","FR101",3,"FR","Paris","Paris",4,1,3,"FR101",19.9128112792969,"2022-03-26"
"8517","FR102",3,"FR","Seine-et-Marne","Seine-et-Marne",4,2,3,"FR102",19.5945358276367,"2022-03-26"
"8518","FR103",3,"FR","Yvelines","Yvelines",4,1,3,"FR103",18.6856594085693,"2022-03-26"
"8519","FR104",3,"FR","Essonne","Essonne",4,1,3,"FR104",19.3035488128662,"2022-03-26"
"8520","FR105",3,"FR","Hauts-de-Seine","Hauts-de-Seine",4,1,3,"FR105",19.4551219940186,"2022-03-26"
"8521","FR106",3,"FR","Seine-Saint-Denis","Seine-Saint-Denis",4,1,3,"FR106",19.6212997436523,"2022-03-26"
"8522","FR107",3,"FR","Val-de-Marne","Val-de-Marne",4,1,3,"FR107",19.709451675415,"2022-03-26"
"8523","FR108",3,"FR","Val-d’Oise","Val-d’Oise",4,1,3,"FR108",18.860767364502,"2022-03-26"
"8524","FRB01",3,"FR","Cher","Cher",4,3,3,"FRB01",20.4359264373779,"2022-03-26"
"8525","FRB02",3,"FR","Eure-et-Loir","Eure-et-Loir",4,3,3,"FRB02",19.1238956451416,"2022-03-26"
"8526","FRB03",3,"FR","Indre","Indre",4,3,3,"FRB03",20.5261669158936,"2022-03-26"
"8527","FRB04",3,"FR","Indre-et-Loire","Indre-et-Loire",4,2,3,"FRB04",20.5502338409424,"2022-03-26"
"8528","FRB05",3,"FR","Loir-et-Cher","Loir-et-Cher",4,3,3,"FRB05",20.5539817810059,"2022-03-26"
"8529","FRB06",3,"FR","Loiret","Loiret",4,2,3,"FRB06",20.1399040222168,"2022-03-26"
"8530","FRC11",3,"FR","Côte-d’Or","Côte-d’Or",4,2,3,"FRC11",19.3312435150146,"2022-03-26"
"8531","FRC12",3,"FR","Nièvre","Nièvre",4,3,3,"FRC12",19.6254596710205,"2022-03-26"
"8532","FRC13",3,"FR","Saône-et-Loire","Saône-et-Loire",4,3,3,"FRC13",19.2941131591797,"2022-03-26"
"8533","FRC14",3,"FR","Yonne","Yonne",4,3,3,"FRC14",19.886833190918,"2022-03-26"
"8534","FRC21",3,"FR","Doubs","Doubs",2,2,3,"FRC21",17.5966548919678,"2022-03-26"
"8535","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",18.1051044464111,"2022-03-26"
"8536","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",20.2670612335205,"2022-03-26"
"8537","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",18.2915725708008,"2022-03-26"
"8538","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",18.2979354858398,"2022-03-26"
"8539","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",16.8104991912842,"2022-03-26"
"8540","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",18.6559791564941,"2022-03-26"
"8541","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",18.3747081756592,"2022-03-26"
"8542","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",16.5632648468018,"2022-03-26"
"8543","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",17.996696472168,"2022-03-26"
"8544","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",17.0622291564941,"2022-03-26"
"8545","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",18.8630428314209,"2022-03-26"
"8546","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",18.4220962524414,"2022-03-26"
"8547","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",17.9062557220459,"2022-03-26"
"8548","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",19.2225093841553,"2022-03-26"
"8549","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",19.3501491546631,"2022-03-26"
"8550","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",18.9793796539307,"2022-03-26"
"8551","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",19.9338302612305,"2022-03-26"
"8552","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",18.9718017578125,"2022-03-26"
"8553","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",19.3182487487793,"2022-03-26"
"8554","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",19.1073760986328,"2022-03-26"
"8555","FRF32",3,"FR","Meuse","Meuse",4,3,3,"FRF32",18.9886455535889,"2022-03-26"
"8556","FRF33",3,"FR","Moselle","Moselle",4,2,3,"FRF33",18.6471328735352,"2022-03-26"
"8557","FRF34",3,"FR","Vosges","Vosges",4,3,3,"FRF34",18.7173843383789,"2022-03-26"
"8558","FRG01",3,"FR","Loire-Atlantique","Loire-Atlantique",4,1,1,"FRG01",20.9172172546387,"2022-03-26"
"8559","FRG02",3,"FR","Maine-et-Loire","Maine-et-Loire",4,2,3,"FRG02",20.9452018737793,"2022-03-26"
"8560","FRG03",3,"FR","Mayenne","Mayenne",4,3,3,"FRG03",19.4316749572754,"2022-03-26"
"8561","FRG04",3,"FR","Sarthe","Sarthe",4,3,3,"FRG04",20.1209774017334,"2022-03-26"
"8562","FRG05",3,"FR","Vendée","Vendée",4,3,1,"FRG05",20.6731967926025,"2022-03-26"
"8563","FRH01",3,"FR","Côtes-d’Armor","Côtes-d’Armor",4,3,1,"FRH01",16.4326667785645,"2022-03-26"
"8564","FRH02",3,"FR","Finistère","Finistère",4,3,1,"FRH02",18.9975624084473,"2022-03-26"
"8565","FRH03",3,"FR","Ille-et-Vilaine","Ille-et-Vilaine",4,2,1,"FRH03",19.5396747589111,"2022-03-26"
"8566","FRH04",3,"FR","Morbihan","Morbihan",4,3,1,"FRH04",19.0369892120361,"2022-03-26"
"8567","FRI11",3,"FR","Dordogne","Dordogne",4,3,3,"FRI11",21.5864067077637,"2022-03-26"
"8568","FRI12",3,"FR","Gironde","Gironde",4,1,1,"FRI12",21.4246597290039,"2022-03-26"
"8569","FRI13",3,"FR","Landes","Landes",4,3,1,"FRI13",20.0876007080078,"2022-03-26"
"8570","FRI14",3,"FR","Lot-et-Garonne","Lot-et-Garonne",4,3,3,"FRI14",20.7872905731201,"2022-03-26"
"8571","FRI15",3,"FR","Pyrénées-Atlantiques","Pyrénées-Atlantiques",4,2,1,"FRI15",16.5170955657959,"2022-03-26"
