"","NUTSID","LEVL","CNTR","NAME_LATIN","NAME","MOUNT","URBN","COAST","FID","avg_tmp_max","Date"
"2557","FR101",3,"FR","Paris","Paris",4,1,3,"FR101",9.62179374694824,"2020-01-26"
"2558","FR102",3,"FR","Seine-et-Marne","Seine-et-Marne",4,2,3,"FR102",9.40635585784912,"2020-01-26"
"2559","FR103",3,"FR","Yvelines","Yvelines",4,1,3,"FR103",9.09385013580322,"2020-01-26"
"2560","FR104",3,"FR","Essonne","Essonne",4,1,3,"FR104",9.09466934204102,"2020-01-26"
"2561","FR105",3,"FR","Hauts-de-Seine","Hauts-de-Seine",4,1,3,"FR105",9.6160945892334,"2020-01-26"
"2562","FR106",3,"FR","Seine-Saint-Denis","Seine-Saint-Denis",4,1,3,"FR106",9.35207462310791,"2020-01-26"
"2563","FR107",3,"FR","Val-de-Marne","Val-de-Marne",4,1,3,"FR107",9.30989170074463,"2020-01-26"
"2564","FR108",3,"FR","Val-d’Oise","Val-d’Oise",4,1,3,"FR108",9.18041706085205,"2020-01-26"
"2565","FRB01",3,"FR","Cher","Cher",4,3,3,"FRB01",9.72399520874023,"2020-01-26"
"2566","FRB02",3,"FR","Eure-et-Loir","Eure-et-Loir",4,3,3,"FRB02",9.38252639770508,"2020-01-26"
"2567","FRB03",3,"FR","Indre","Indre",4,3,3,"FRB03",10.5473680496216,"2020-01-26"
"2568","FRB04",3,"FR","Indre-et-Loire","Indre-et-Loire",4,2,3,"FRB04",11.6373119354248,"2020-01-26"
"2569","FRB05",3,"FR","Loir-et-Cher","Loir-et-Cher",4,3,3,"FRB05",10.8673973083496,"2020-01-26"
"2570","FRB06",3,"FR","Loiret","Loiret",4,2,3,"FRB06",10.2114524841309,"2020-01-26"
"2571","FRC11",3,"FR","Côte-d’Or","Côte-d’Or",4,2,3,"FRC11",9.33095455169678,"2020-01-26"
"2572","FRC12",3,"FR","Nièvre","Nièvre",4,3,3,"FRC12",10.498348236084,"2020-01-26"
"2573","FRC13",3,"FR","Saône-et-Loire","Saône-et-Loire",4,3,3,"FRC13",9.37919807434082,"2020-01-26"
"2574","FRC14",3,"FR","Yonne","Yonne",4,3,3,"FRC14",11.0393209457397,"2020-01-26"
"2575","FRC21",3,"FR","Doubs","Doubs",2,2,3,"FRC21",8.01635551452637,"2020-01-26"
"2576","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",7.83917951583862,"2020-01-26"
"2577","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",8.93973255157471,"2020-01-26"
"2578","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",9.44580554962158,"2020-01-26"
"2579","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",10.4628829956055,"2020-01-26"
"2580","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",10.3201179504395,"2020-01-26"
"2581","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",9.33936309814453,"2020-01-26"
"2582","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",9.49436569213867,"2020-01-26"
"2583","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",9.24799537658691,"2020-01-26"
"2584","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",8.78818035125732,"2020-01-26"
"2585","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",8.8284273147583,"2020-01-26"
"2586","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",8.47412395477295,"2020-01-26"
"2587","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",8.7121114730835,"2020-01-26"
"2588","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",8.83164978027344,"2020-01-26"
"2589","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",6.26970529556274,"2020-01-26"
"2590","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",9.8136739730835,"2020-01-26"
"2591","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",8.08951568603516,"2020-01-26"
"2592","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",11.5048885345459,"2020-01-26"
"2593","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",10.0567293167114,"2020-01-26"
"2594","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",10.5392980575562,"2020-01-26"
"2595","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",9.62035751342773,"2020-01-26"
"2596","FRF32",3,"FR","Meuse","Meuse",4,3,3,"FRF32",10.5455713272095,"2020-01-26"
"2597","FRF33",3,"FR","Moselle","Moselle",4,2,3,"FRF33",8.76496601104736,"2020-01-26"
"2598","FRF34",3,"FR","Vosges","Vosges",4,3,3,"FRF34",8.85777473449707,"2020-01-26"
"2599","FRG01",3,"FR","Loire-Atlantique","Loire-Atlantique",4,1,1,"FRG01",12.2799711227417,"2020-01-26"
"2600","FRG02",3,"FR","Maine-et-Loire","Maine-et-Loire",4,2,3,"FRG02",12.5057582855225,"2020-01-26"
"2601","FRG03",3,"FR","Mayenne","Mayenne",4,3,3,"FRG03",10.7131271362305,"2020-01-26"
"2602","FRG04",3,"FR","Sarthe","Sarthe",4,3,3,"FRG04",10.7097845077515,"2020-01-26"
"2603","FRG05",3,"FR","Vendée","Vendée",4,3,1,"FRG05",12.6407766342163,"2020-01-26"
"2604","FRH01",3,"FR","Côtes-d’Armor","Côtes-d’Armor",4,3,1,"FRH01",10.6865005493164,"2020-01-26"
"2605","FRH02",3,"FR","Finistère","Finistère",4,3,1,"FRH02",10.7696027755737,"2020-01-26"
"2606","FRH03",3,"FR","Ille-et-Vilaine","Ille-et-Vilaine",4,2,1,"FRH03",11.4415817260742,"2020-01-26"
"2607","FRH04",3,"FR","Morbihan","Morbihan",4,3,1,"FRH04",11.0583763122559,"2020-01-26"
"2608","FRI11",3,"FR","Dordogne","Dordogne",4,3,3,"FRI11",11.920051574707,"2020-01-26"
"2609","FRI12",3,"FR","Gironde","Gironde",4,1,1,"FRI12",13.8556156158447,"2020-01-26"
"2610","FRI13",3,"FR","Landes","Landes",4,3,1,"FRI13",14.4615850448608,"2020-01-26"
"2611","FRI14",3,"FR","Lot-et-Garonne","Lot-et-Garonne",4,3,3,"FRI14",13.1187925338745,"2020-01-26"
"2612","FRI15",3,"FR","Pyrénées-Atlantiques","Pyrénées-Atlantiques",4,2,1,"FRI15",12.533257484436,"2020-01-26"
"2613","FRI21",3,"FR","Corrèze","Corrèze",4,3,3,"FRI21",7.78825044631958,"2020-01-26"
"2614","FRI22",3,"FR","Creuse","Creuse",4,3,3,"FRI22",8.55871677398682,"2020-01-26"
"2615","FRI23",3,"FR","Haute-Vienne","Haute-Vienne",4,3,3,"FRI23",9.31430149078369,"2020-01-26"
"2616","FRI31",3,"FR","Charente","Charente",4,3,3,"FRI31",12.2619352340698,"2020-01-26"
"2617","FRI32",3,"FR","Charente-Maritime","Charente-Maritime",4,3,1,"FRI32",13.6874704360962,"2020-01-26"
"2618","FRI33",3,"FR","Deux-Sèvres","Deux-Sèvres",4,3,3,"FRI33",12.2301397323608,"2020-01-26"
"2619","FRI34",3,"FR","Vienne","Vienne",4,3,3,"FRI34",11.7066240310669,"2020-01-26"
"2620","FRJ11",3,"FR","Aude","Aude",4,3,1,"FRJ11",9.82553577423096,"2020-01-26"
"2621","FRJ12",3,"FR","Gard","Gard",4,2,1,"FRJ12",11.1226196289062,"2020-01-26"
"2622","FRY10",3,"FR","Guadeloupe","Guadeloupe",4,2,1,"FRY10",NA,"2020-01-26"
"2623","FRY20",3,"FR","Martinique","Martinique",2,2,1,"FRY20",NA,"2020-01-26"
"2624","FRY30",3,"FR","Guyane","Guyane",4,2,1,"FRY30",NA,"2020-01-26"
"2625","FRY40",3,"FR","La Réunion","La Réunion",2,1,1,"FRY40",NA,"2020-01-26"
"2626","FRY50",3,"FR","Mayotte","Mayotte",2,2,1,"FRY50",NA,"2020-01-26"
"2627","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",9.4379243850708,"2020-01-27"
"2628","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",5.04987621307373,"2020-01-27"
"2629","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",8.13432502746582,"2020-01-27"
"2630","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",8.03754615783691,"2020-01-27"
"2631","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",6.9013352394104,"2020-01-27"
"2632","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",8.86016273498535,"2020-01-27"
"2633","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",9.43457412719727,"2020-01-27"
"2634","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",3.16568183898926,"2020-01-27"
"2635","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",6.27543544769287,"2020-01-27"
"2636","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",7.97814607620239,"2020-01-27"
"2637","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",9.84285068511963,"2020-01-27"
"2638","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",10.6103401184082,"2020-01-27"
"2639","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",8.75829887390137,"2020-01-27"
"2640","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",8.45314121246338,"2020-01-27"
"2641","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",9.4854793548584,"2020-01-27"
"2642","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",9.80088329315186,"2020-01-27"
"2643","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",9.10035610198975,"2020-01-27"
"2644","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",6.66504859924316,"2020-01-27"
"2645","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",6.95352554321289,"2020-01-27"
"2646","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",8.07106590270996,"2020-01-27"
"2647","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",8.96763134002686,"2020-01-27"
"2648","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",6.8128342628479,"2020-01-27"
"2649","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",7.87648487091064,"2020-01-27"
"2650","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",5.87082767486572,"2020-01-27"
"2651","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",1.56636536121368,"2020-01-27"
"2652","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",8.51630115509033,"2020-01-27"
"2653","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",11.8100099563599,"2020-01-27"
"2654","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",11.8258123397827,"2020-01-27"
"2655","FRL06",3,"FR","Vaucluse","Vaucluse",2,2,3,"FRL06",9.88382339477539,"2020-01-27"
"2656","FRM01",3,"FR","Corse-du-Sud","Corse-du-Sud",3,3,1,"FRM01",12.4141483306885,"2020-01-27"
"2657","FRM02",3,"FR","Haute-Corse","Haute-Corse",3,3,1,"FRM02",12.1067314147949,"2020-01-27"
"2658","FR101",3,"FR","Paris","Paris",4,1,3,"FR101",9.48875427246094,"2020-01-27"
"2659","FR102",3,"FR","Seine-et-Marne","Seine-et-Marne",4,2,3,"FR102",8.86468029022217,"2020-01-27"
"2660","FR103",3,"FR","Yvelines","Yvelines",4,1,3,"FR103",8.81862831115723,"2020-01-27"
"2661","FR104",3,"FR","Essonne","Essonne",4,1,3,"FR104",8.82335186004639,"2020-01-27"
"2662","FR105",3,"FR","Hauts-de-Seine","Hauts-de-Seine",4,1,3,"FR105",9.37024307250977,"2020-01-27"
"2663","FR106",3,"FR","Seine-Saint-Denis","Seine-Saint-Denis",4,1,3,"FR106",9.37495613098145,"2020-01-27"
"2664","FR107",3,"FR","Val-de-Marne","Val-de-Marne",4,1,3,"FR107",9.20156478881836,"2020-01-27"
"2665","FR108",3,"FR","Val-d’Oise","Val-d’Oise",4,1,3,"FR108",9.08501243591309,"2020-01-27"
"2666","FRB01",3,"FR","Cher","Cher",4,3,3,"FRB01",8.88369560241699,"2020-01-27"
"2667","FRB02",3,"FR","Eure-et-Loir","Eure-et-Loir",4,3,3,"FRB02",8.61416912078857,"2020-01-27"
"2668","FRB03",3,"FR","Indre","Indre",4,3,3,"FRB03",9.31682014465332,"2020-01-27"
"2669","FRB04",3,"FR","Indre-et-Loire","Indre-et-Loire",4,2,3,"FRB04",9.7912187576294,"2020-01-27"
"2670","FRB05",3,"FR","Loir-et-Cher","Loir-et-Cher",4,3,3,"FRB05",9.08150291442871,"2020-01-27"
"2671","FRB06",3,"FR","Loiret","Loiret",4,2,3,"FRB06",8.81742286682129,"2020-01-27"
"2672","FRC11",3,"FR","Côte-d’Or","Côte-d’Or",4,2,3,"FRC11",7.10113286972046,"2020-01-27"
"2673","FRC12",3,"FR","Nièvre","Nièvre",4,3,3,"FRC12",7.53896474838257,"2020-01-27"
"2674","FRC13",3,"FR","Saône-et-Loire","Saône-et-Loire",4,3,3,"FRC13",8.75723648071289,"2020-01-27"
"2675","FRC14",3,"FR","Yonne","Yonne",4,3,3,"FRC14",8.1045618057251,"2020-01-27"
"2676","FRC21",3,"FR","Doubs","Doubs",2,2,3,"FRC21",8.48671817779541,"2020-01-27"
"2677","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",8.57392024993896,"2020-01-27"
"2678","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",7.98466634750366,"2020-01-27"
"2679","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",8.85722923278809,"2020-01-27"
"2680","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",10.2109861373901,"2020-01-27"
"2681","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",9.92770004272461,"2020-01-27"
"2682","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",9.29011821746826,"2020-01-27"
"2683","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",9.69838905334473,"2020-01-27"
"2684","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",9.77553462982178,"2020-01-27"
"2685","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",9.29097080230713,"2020-01-27"
"2686","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",9.44731044769287,"2020-01-27"
"2687","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",8.63338279724121,"2020-01-27"
"2688","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",9.13229560852051,"2020-01-27"
"2689","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",9.64616775512695,"2020-01-27"
"2690","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",8.85575008392334,"2020-01-27"
"2691","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",9.59261608123779,"2020-01-27"
"2692","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",7.59022378921509,"2020-01-27"
"2693","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",8.22903919219971,"2020-01-27"
"2694","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",8.32494926452637,"2020-01-27"
"2695","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",6.87043237686157,"2020-01-27"
"2696","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",7.35513973236084,"2020-01-27"
"2697","FRF32",3,"FR","Meuse","Meuse",4,3,3,"FRF32",7.28966999053955,"2020-01-27"
"2698","FRF33",3,"FR","Moselle","Moselle",4,2,3,"FRF33",7.4556155204773,"2020-01-27"
"2699","FRF34",3,"FR","Vosges","Vosges",4,3,3,"FRF34",6.48222732543945,"2020-01-27"
"2700","FRG01",3,"FR","Loire-Atlantique","Loire-Atlantique",4,1,1,"FRG01",11.6016712188721,"2020-01-27"
"2701","FRG02",3,"FR","Maine-et-Loire","Maine-et-Loire",4,2,3,"FRG02",11.6224393844604,"2020-01-27"
"2702","FRG03",3,"FR","Mayenne","Mayenne",4,3,3,"FRG03",10.0945281982422,"2020-01-27"
"2703","FRG04",3,"FR","Sarthe","Sarthe",4,3,3,"FRG04",9.82733535766602,"2020-01-27"
"2704","FRG05",3,"FR","Vendée","Vendée",4,3,1,"FRG05",11.8600378036499,"2020-01-27"
"2705","FRH01",3,"FR","Côtes-d’Armor","Côtes-d’Armor",4,3,1,"FRH01",9.73343753814697,"2020-01-27"
"2706","FRH02",3,"FR","Finistère","Finistère",4,3,1,"FRH02",9.70575714111328,"2020-01-27"
"2707","FRH03",3,"FR","Ille-et-Vilaine","Ille-et-Vilaine",4,2,1,"FRH03",10.6364479064941,"2020-01-27"
"2708","FRH04",3,"FR","Morbihan","Morbihan",4,3,1,"FRH04",10.1446943283081,"2020-01-27"
"2709","FRI11",3,"FR","Dordogne","Dordogne",4,3,3,"FRI11",9.49275207519531,"2020-01-27"
"2710","FRI12",3,"FR","Gironde","Gironde",4,1,1,"FRI12",11.2510118484497,"2020-01-27"
"2711","FRI13",3,"FR","Landes","Landes",4,3,1,"FRI13",12.2978887557983,"2020-01-27"
"2712","FRI14",3,"FR","Lot-et-Garonne","Lot-et-Garonne",4,3,3,"FRI14",10.1398372650146,"2020-01-27"
"2713","FRI15",3,"FR","Pyrénées-Atlantiques","Pyrénées-Atlantiques",4,2,1,"FRI15",12.8031511306763,"2020-01-27"
"2714","FRI21",3,"FR","Corrèze","Corrèze",4,3,3,"FRI21",7.6410322189331,"2020-01-27"
"2715","FRI22",3,"FR","Creuse","Creuse",4,3,3,"FRI22",7.84547090530396,"2020-01-27"
"2716","FRI23",3,"FR","Haute-Vienne","Haute-Vienne",4,3,3,"FRI23",8.35562324523926,"2020-01-27"
"2717","FRI31",3,"FR","Charente","Charente",4,3,3,"FRI31",10.0123720169067,"2020-01-27"
"2718","FRI32",3,"FR","Charente-Maritime","Charente-Maritime",4,3,1,"FRI32",11.5778274536133,"2020-01-27"
"2719","FRI33",3,"FR","Deux-Sèvres","Deux-Sèvres",4,3,3,"FRI33",10.7589845657349,"2020-01-27"
"2720","FRI34",3,"FR","Vienne","Vienne",4,3,3,"FRI34",10.1023721694946,"2020-01-27"
"2721","FRJ11",3,"FR","Aude","Aude",4,3,1,"FRJ11",9.26877784729004,"2020-01-27"
"2722","FRJ12",3,"FR","Gard","Gard",4,2,1,"FRJ12",8.72331047058105,"2020-01-27"
"2723","FRY10",3,"FR","Guadeloupe","Guadeloupe",4,2,1,"FRY10",NA,"2020-01-27"
"2724","FRY20",3,"FR","Martinique","Martinique",2,2,1,"FRY20",NA,"2020-01-27"
"2725","FRY30",3,"FR","Guyane","Guyane",4,2,1,"FRY30",NA,"2020-01-27"
"2726","FRY40",3,"FR","La Réunion","La Réunion",2,1,1,"FRY40",NA,"2020-01-27"
"2727","FRY50",3,"FR","Mayotte","Mayotte",2,2,1,"FRY50",NA,"2020-01-27"
"2728","FRJ13",3,"FR","Hérault","Hérault",4,2,1,"FRJ13",13.2755613327026,"2020-01-28"
"2729","FRJ14",3,"FR","Lozère","Lozère",3,3,3,"FRJ14",4.66276741027832,"2020-01-28"
"2730","FRJ15",3,"FR","Pyrénées-Orientales","Pyrénées-Orientales",2,2,1,"FRJ15",11.8352127075195,"2020-01-28"
"2731","FRJ21",3,"FR","Ariège","Ariège",3,3,3,"FRJ21",8.98434066772461,"2020-01-28"
"2732","FRK24",3,"FR","Isère","Isère",2,2,3,"FRK24",7.02176284790039,"2020-01-28"
"2733","FRK25",3,"FR","Loire","Loire",3,2,3,"FRK25",8.08934020996094,"2020-01-28"
"2734","FRK26",3,"FR","Rhône","Rhône",2,1,3,"FRK26",9.57448863983154,"2020-01-28"
"2735","FRK27",3,"FR","Savoie","Savoie",3,2,3,"FRK27",0.51906955242157,"2020-01-28"
"2736","FRK28",3,"FR","Haute-Savoie","Haute-Savoie",3,2,3,"FRK28",4.53164625167847,"2020-01-28"
"2737","FRJ22",3,"FR","Aveyron","Aveyron",3,3,3,"FRJ22",7.71175670623779,"2020-01-28"
"2738","FRJ23",3,"FR","Haute-Garonne","Haute-Garonne",4,1,3,"FRJ23",12.2091493606567,"2020-01-28"
"2739","FRJ24",3,"FR","Gers","Gers",4,3,3,"FRJ24",13.1071882247925,"2020-01-28"
"2740","FRJ25",3,"FR","Lot","Lot",4,3,3,"FRJ25",10.5189657211304,"2020-01-28"
"2741","FRJ26",3,"FR","Hautes-Pyrénées","Hautes-Pyrénées",2,3,3,"FRJ26",8.51340293884277,"2020-01-28"
"2742","FRJ27",3,"FR","Tarn","Tarn",4,3,3,"FRJ27",10.4071607589722,"2020-01-28"
"2743","FRJ28",3,"FR","Tarn-et-Garonne","Tarn-et-Garonne",4,3,3,"FRJ28",12.2315120697021,"2020-01-28"
"2744","FRK11",3,"FR","Allier","Allier",4,3,3,"FRK11",8.16921424865723,"2020-01-28"
"2745","FRK12",3,"FR","Cantal","Cantal",3,3,3,"FRK12",5.12970352172852,"2020-01-28"
"2746","FRK13",3,"FR","Haute-Loire","Haute-Loire",3,3,3,"FRK13",6.28790903091431,"2020-01-28"
"2747","FRK14",3,"FR","Puy-de-Dôme","Puy-de-Dôme",3,2,3,"FRK14",5.95060634613037,"2020-01-28"
"2748","FRK21",3,"FR","Ain","Ain",4,3,3,"FRK21",8.69099426269531,"2020-01-28"
"2749","FRK22",3,"FR","Ardèche","Ardèche",3,3,3,"FRK22",10.3542165756226,"2020-01-28"
"2750","FRK23",3,"FR","Drôme","Drôme",2,3,3,"FRK23",9.24536800384521,"2020-01-28"
"2751","FRL01",3,"FR","Alpes-de-Haute-Provence","Alpes-de-Haute-Provence",3,3,3,"FRL01",5.64916801452637,"2020-01-28"
"2752","FRL02",3,"FR","Hautes-Alpes","Hautes-Alpes",3,3,3,"FRL02",1.19525563716888,"2020-01-28"
"2753","FRL03",3,"FR","Alpes-Maritimes","Alpes-Maritimes",2,1,1,"FRL03",9.68307209014893,"2020-01-28"
"2754","FRL04",3,"FR","Bouches-du-Rhône","Bouches-du-Rhône",4,1,1,"FRL04",13.7905235290527,"2020-01-28"
"2755","FRL05",3,"FR","Var","Var",2,2,1,"FRL05",13.0618963241577,"2020-01-28"
"2756","FRL06",3,"FR","Vaucluse","Vaucluse",2,2,3,"FRL06",11.6761455535889,"2020-01-28"
"2757","FRM01",3,"FR","Corse-du-Sud","Corse-du-Sud",3,3,1,"FRM01",10.7513408660889,"2020-01-28"
"2758","FRM02",3,"FR","Haute-Corse","Haute-Corse",3,3,1,"FRM02",13.5863227844238,"2020-01-28"
"2759","FR101",3,"FR","Paris","Paris",4,1,3,"FR101",8.27226543426514,"2020-01-28"
"2760","FR102",3,"FR","Seine-et-Marne","Seine-et-Marne",4,2,3,"FR102",7.64154624938965,"2020-01-28"
"2761","FR103",3,"FR","Yvelines","Yvelines",4,1,3,"FR103",7.48297643661499,"2020-01-28"
"2762","FR104",3,"FR","Essonne","Essonne",4,1,3,"FR104",7.96860218048096,"2020-01-28"
"2763","FR105",3,"FR","Hauts-de-Seine","Hauts-de-Seine",4,1,3,"FR105",8.04788208007812,"2020-01-28"
"2764","FR106",3,"FR","Seine-Saint-Denis","Seine-Saint-Denis",4,1,3,"FR106",7.64226484298706,"2020-01-28"
"2765","FR107",3,"FR","Val-de-Marne","Val-de-Marne",4,1,3,"FR107",8.27976894378662,"2020-01-28"
"2766","FR108",3,"FR","Val-d’Oise","Val-d’Oise",4,1,3,"FR108",6.86289310455322,"2020-01-28"
"2767","FRB01",3,"FR","Cher","Cher",4,3,3,"FRB01",8.85291481018066,"2020-01-28"
"2768","FRB02",3,"FR","Eure-et-Loir","Eure-et-Loir",4,3,3,"FRB02",7.68104076385498,"2020-01-28"
"2769","FRB03",3,"FR","Indre","Indre",4,3,3,"FRB03",9.3346004486084,"2020-01-28"
"2770","FRB04",3,"FR","Indre-et-Loire","Indre-et-Loire",4,2,3,"FRB04",10.0670261383057,"2020-01-28"
"2771","FRB05",3,"FR","Loir-et-Cher","Loir-et-Cher",4,3,3,"FRB05",9.1173620223999,"2020-01-28"
"2772","FRB06",3,"FR","Loiret","Loiret",4,2,3,"FRB06",8.65878963470459,"2020-01-28"
"2773","FRC11",3,"FR","Côte-d’Or","Côte-d’Or",4,2,3,"FRC11",7.3617091178894,"2020-01-28"
"2774","FRC12",3,"FR","Nièvre","Nièvre",4,3,3,"FRC12",7.62140321731567,"2020-01-28"
"2775","FRC13",3,"FR","Saône-et-Loire","Saône-et-Loire",4,3,3,"FRC13",8.53829383850098,"2020-01-28"
"2776","FRC14",3,"FR","Yonne","Yonne",4,3,3,"FRC14",8.18970394134521,"2020-01-28"
"2777","FRC21",3,"FR","Doubs","Doubs",2,2,3,"FRC21",6.03494739532471,"2020-01-28"
"2778","FRC22",3,"FR","Jura","Jura",3,3,3,"FRC22",7.61867094039917,"2020-01-28"
"2779","FRC23",3,"FR","Haute-Saône","Haute-Saône",4,3,3,"FRC23",7.82200145721436,"2020-01-28"
"2780","FRC24",3,"FR","Territoire de Belfort","Territoire de Belfort",4,2,3,"FRC24",7.06527090072632,"2020-01-28"
"2781","FRD11",3,"FR","Calvados","Calvados",4,2,1,"FRD11",6.94453430175781,"2020-01-28"
"2782","FRD12",3,"FR","Manche","Manche",4,3,1,"FRD12",8.17795372009277,"2020-01-28"
"2783","FRD13",3,"FR","Orne","Orne",4,3,3,"FRD13",6.58656120300293,"2020-01-28"
"2784","FRD21",3,"FR","Eure","Eure",4,3,1,"FRD21",6.82710409164429,"2020-01-28"
"2785","FRD22",3,"FR","Seine-Maritime","Seine-Maritime",4,2,1,"FRD22",7.162757396698,"2020-01-28"
"2786","FRE11",3,"FR","Nord","Nord",4,1,1,"FRE11",7.0540280342102,"2020-01-28"
"2787","FRE12",3,"FR","Pas-de-Calais","Pas-de-Calais",4,2,1,"FRE12",7.66365242004395,"2020-01-28"
"2788","FRE21",3,"FR","Aisne","Aisne",4,3,3,"FRE21",6.04226398468018,"2020-01-28"
"2789","FRE22",3,"FR","Oise","Oise",4,2,3,"FRE22",6.63580989837646,"2020-01-28"
"2790","FRE23",3,"FR","Somme","Somme",4,3,1,"FRE23",7.18162298202515,"2020-01-28"
"2791","FRF11",3,"FR","Bas-Rhin","Bas-Rhin",4,2,3,"FRF11",7.72572660446167,"2020-01-28"
"2792","FRF12",3,"FR","Haut-Rhin","Haut-Rhin",4,2,3,"FRF12",7.72184801101685,"2020-01-28"
"2793","FRF21",3,"FR","Ardennes","Ardennes",4,3,3,"FRF21",5.42906188964844,"2020-01-28"
"2794","FRF22",3,"FR","Aube","Aube",4,2,3,"FRF22",7.57834815979004,"2020-01-28"
"2795","FRF23",3,"FR","Marne","Marne",4,2,3,"FRF23",7.19750165939331,"2020-01-28"
"2796","FRF24",3,"FR","Haute-Marne","Haute-Marne",4,3,3,"FRF24",6.69823741912842,"2020-01-28"
"2797","FRF31",3,"FR","Meurthe-et-Moselle","Meurthe-et-Moselle",4,2,3,"FRF31",6.78232336044312,"2020-01-28"
